date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-01-02 01:39:05,EE597556FAECFE42,Doctrine and Covenants 109-110 | September 27-October 3 - Episode 40,,True,,,True,,https://www.buzzsprout.com/800873/9259919-doctrine-and-covenants-109-110-september-27-october-3-episode-40.mp3,,38802,,19062879,,,URL,Talk of Him,,,2021-09-26 07:00:00,Podcast,,1586000,,,
2023-01-02 01:39:05,237027C93DA227B1,Doctrine and Covenants 111-114 | October 4-10 - Episode 41,,True,,,True,,https://www.buzzsprout.com/800873/9299755-doctrine-and-covenants-111-114-october-4-10-episode-41.mp3,,38804,,16035606,,,URL,Talk of Him,,,2021-10-03 07:00:00,Podcast,,1334000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,88C5607DE5AB0A01,Doctrine and Covenants 115-120 | October 11-17 - Episode 42,,True,,,True,,https://www.buzzsprout.com/800873/9340315-doctrine-and-covenants-115-120-october-11-17-episode-42.mp3,,38806,,17273440,,,URL,Talk of Him,,,2021-10-10 07:00:00,Podcast,,1437000,,,
2023-01-02 01:39:05,BB708D82F2291960,Doctrine and Covenants 121-123 | October 18-24 - Episode 43,,True,,,True,,https://www.buzzsprout.com/800873/9380031-doctrine-and-covenants-121-123-october-18-24-episode-43.mp3,,38808,,18251252,,,URL,Talk of Him,,,2021-10-17 07:00:00,Podcast,,1518000,,,
2023-01-02 01:39:05,9AEA4A419B077DEE,Doctrine and Covenants 124 | October 25-31 - Episode 44,,True,,,True,,https://www.buzzsprout.com/800873/9421522-doctrine-and-covenants-124-october-25-31-episode-44.mp3,,38810,,17637534,,,URL,Talk of Him,,,2021-10-24 07:00:00,Podcast,,1467000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,6B254787E985D539,Real Talk & Friends - Aaron D. Franklin,,True,,,True,,https://www.buzzsprout.com/800873/9462594-real-talk-friends-aaron-d-franklin.mp3,,38812,,34602102,,,URL,Talk of Him,,,2021-10-31 03:00:00,Podcast,,2881000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,4F81EC39F4E71AE9,Doctrine and Covenants 125-128 | November 1-7 - Episode 45,,True,,,True,,https://www.buzzsprout.com/800873/9462570-doctrine-and-covenants-125-128-november-1-7-episode-45.mp3,,38814,,18881715,,,URL,Talk of Him,,,2021-10-31 07:00:00,Podcast,,1571000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,33FA423C6DBFE54E,Doctrine and Covenants 129-132 | November 8-14 - Episode 46,,True,,,True,,https://www.buzzsprout.com/800873/9504599-doctrine-and-covenants-129-132-november-8-14-episode-46.mp3,,38816,,16156656,,,URL,Talk of Him,,,2021-11-07 07:00:00,Podcast,,1344000,,,
2023-01-02 01:39:05,14DBDAA151A921C0,Doctrine and Covenants 133-134 | November 15-21 - Episode 47,,True,,,True,,https://www.buzzsprout.com/800873/9543942-doctrine-and-covenants-133-134-november-15-21-episode-47.mp3,,38818,,16357917,,,URL,Talk of Him,,,2021-11-14 08:00:00,Podcast,,1361000,,,
2023-01-02 01:39:05,4FEDE6970A845868,Doctrine and Covenants 135-136 | November 22-28 - Episode 48,,True,,,True,,https://www.buzzsprout.com/800873/9585067-doctrine-and-covenants-135-136-november-22-28-episode-48.mp3,,38820,,18297265,,,URL,Talk of Him,,,2021-11-21 08:00:00,Podcast,,1522000,,,
2023-01-02 01:39:05,CBBA5ADC26224721,Doctrine and Covenants 137-138 | November 29-December 5 - Episode 49,,True,,,True,,https://www.buzzsprout.com/800873/9622619-doctrine-and-covenants-137-138-november-29-december-5-episode-49.mp3,,38822,,17082924,,,URL,Talk of Him,,,2021-11-28 08:00:00,Podcast,,1421000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,E3357D84715E321C,The Articles of Faith and Official Declarations 1 and 2 | December 6-12 - Episode 50,,True,,,True,,https://www.buzzsprout.com/800873/9664236-the-articles-of-faith-and-official-declarations-1-and-2-december-6-12-episode-50.mp3,,38824,,17765526,,,URL,Talk of Him,Articles of Faith and Official Declarations 1 and 2 | December 6-12 - Episode 50,,2021-12-05 08:00:00,Podcast,,1478000,,,
2023-01-02 01:39:05,795DF3255CE575B2,The Family: A Proclamation to the World | December 13-19 - Episode 51,,True,,,True,,https://www.buzzsprout.com/800873/9704851-the-family-a-proclamation-to-the-world-december-13-19-episode-51.mp3,,38826,,16153233,,,URL,Talk of Him,Family: A Proclamation to the World | December 13-19 - Episode 51,,2021-12-12 08:00:00,Podcast,,1344000,,,
2023-01-02 01:39:05,617490570931AD93,Christmas | December 20-26 - Episode 52,,True,,,True,,https://www.buzzsprout.com/800873/9747234-christmas-december-20-26-episode-52.mp3,,38828,,24701203,,,URL,Talk of Him,,,2021-12-19 08:00:00,Podcast,,2056000,,,
2023-01-02 01:39:05,E4D4428BE55FE59A,Introduction to John Fossum,,True,,,True,,https://www.buzzsprout.com/800873/9748376-introduction-to-john-fossum.mp3,,38830,,16555439,,,URL,Talk of Him,,,2021-12-20 08:00:00,Podcast,,1377000,,,Ganel-Lyn Condie and Scott Sorensen
2023-01-02 01:39:05,98D14287C9B8C83C,Moses 1; Abraham 3 | December 27-January 2 - Episode 1,,True,,,True,,https://www.buzzsprout.com/800873/9788262-moses-1-abraham-3-december-27-january-2-episode-1.mp3,,38832,,16254302,,,URL,Talk of Him,,,2021-12-26 08:00:00,Podcast,,1352000,,,
2023-01-02 01:39:05,C2176B372A033E03,Genesis 1-2; Moses 2-3; Abraham 4-5 | January 3-9 - Episode 2,,True,,,True,,https://www.buzzsprout.com/800873/9817314-genesis-1-2-moses-2-3-abraham-4-5-january-3-9-episode-2.mp3,,38834,,15693107,,,URL,Talk of Him,,,2022-01-02 08:00:00,Podcast,,1305000,,,
2023-01-02 01:39:05,AA2AFF1990BC13E2,Genesis 3-4; Moses 4-5 | January 10-16 - Episode 3,,True,,,True,,https://www.buzzsprout.com/800873/9853327-genesis-3-4-moses-4-5-january-10-16-episode-3.mp3,,38836,,16867466,,,URL,Talk of Him,,,2022-01-09 07:00:00,Podcast,,1404000,,,
2023-01-02 01:39:05,BD75A974CD5CEFCC,Genesis 5; Moses 6 | January 17-23 - Episode 4,,True,,,True,,https://www.buzzsprout.com/800873/9893116-genesis-5-moses-6-january-17-23-episode-4.mp3,,38838,,15438064,,,URL,Talk of Him,,,2022-01-16 08:00:00,Podcast,,1284000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,9A895622D177F751,Moses 7 | January 24-30 - Episode 5,,True,,,True,,https://www.buzzsprout.com/800873/9934077-moses-7-january-24-30-episode-5.mp3,,38840,,14736532,,,URL,Talk of Him,,,2022-01-23 08:00:00,Podcast,,1226000,,,
2023-01-02 01:39:05,28C781AE490F5C9E,Genesis 6-11; Moses 8 | January 31-February 6 - Episode 6,,True,,,True,,https://www.buzzsprout.com/800873/9976646-genesis-6-11-moses-8-january-31-february-6-episode-6.mp3,,38842,,9382539,,,URL,Talk of Him,,,2022-01-30 08:00:00,Podcast,,1170000,,,
2023-01-02 01:39:05,DEED25D45DBD71F4,Genesis 12-17; Abraham 1-2 | February 7-13 - Episode 7,,True,,,True,,https://www.buzzsprout.com/800873/10019367-genesis-12-17-abraham-1-2-february-7-13-episode-7.mp3,,38844,,18683500,,,URL,Talk of Him,,,2022-02-06 08:00:00,Podcast,,1555000,,,
2023-01-02 01:39:05,54F512009CC44173,Genesis 18-23 | February 14-20 - Episode 8,,True,,,True,,https://www.buzzsprout.com/800873/10064069-genesis-18-23-february-14-20-episode-8.mp3,,38846,,16808919,,,URL,Talk of Him,,,2022-02-13 08:00:00,Podcast,,1399000,,,
