date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-01-04 02:36:31,3CC6FFEBF5B92263,It's the Sign of the Times! David Ridges Discusses the Signs of the Second Coming,,True,,2020-01-18 20:55:01,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/28d232e1-77a8-4e95-bcda-6c954dd7198e/david-ridges-signs-of-the-times_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12748,,78767972,,URL,Everyday Saints,,,2019-12-16 22:07:16,Podcast,,4923000,3662200501,,"Valerie Loveless, David Ridges"
2022-01-04 02:36:31,CE5F63CAA677F39C,BYU Greek Scholar Describes an Historically Accurate Nativity: Thomas Wayment,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/4d48562f-935b-4046-94cc-5f3ca3e81c44/thomas-wayment_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12750,,51223778,,URL,Everyday Saints,,,2019-12-23 14:00:19,Podcast,,3201000,,,"Valerie Loveless, Thomas Wayment"
2022-01-04 02:36:31,FCDBD6DB2F25FA11,How to Get Fit For GOOD for the new year! Dr. Rich Tenney,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/4785da0a-fc57-4d80-8b98-2653a3f1cfa9/rich-tenney-fixed_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12752,,29680528,,URL,Everyday Saints,,,2019-12-31 01:07:04,Podcast,,2266000,,,"Valerie Loveless, Dr. Rich Tenney"
2022-01-04 02:36:31,DA0320DFD2EC30BB,New Years Resolution Resolve: Inspiration for Health and Fitness with Angela Larkin,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/e851a1be-4a79-4294-96b4-84de0061994b/angela-larkin-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12754,,49885522,,URL,Everyday Saints,,,2019-12-31 07:00:02,Podcast,,4019000,,,"Angela Larkin, Valerie Loveless"
2022-01-04 02:36:31,2743BE8A1AB32D2C,The User Friendly Book of Mormon for your 2020 Study of Come Follow Me,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/efb7167c-5836-4fac-9619-90641ff79af4/marilyn-faulkner_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12756,,53431835,,URL,Everyday Saints,User Friendly Book of Mormon for your 2020 Study of Come Follow Me,,2020-01-06 17:10:37,Podcast,,3485000,,,"Marilyn Faulkner, Valerie Loveless"
2022-01-04 02:36:31,977F585707FF7D78,Change the Way you Study the Scriptures for the Easiest Reference,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/ad70c1e8-06ca-450a-96fd-2a33725ff820/richard-bernard_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12758,,71902131,,URL,Everyday Saints,,,2020-01-13 07:00:20,Podcast,,4494000,,,"Richard Bernard, Valerie Loveless"
2022-01-04 02:36:31,1394E12EE5A1B544,"Addiction, Redemption, Faith, and Healing",,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/f1e67ac4-4812-42f3-b699-df4b37d06c54/kelly-thompson_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12760,,46477658,,URL,Everyday Saints,,,2020-01-14 07:00:05,Podcast,,2925000,,,Kelly Thompson
2022-01-04 02:36:31,C4575E0A344ED975,Children's Books You Really Need,,True,,2020-01-24 19:59:38,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/4470e871-04bc-4cca-a25f-412ddc9c8f7e/childrens-books-january_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12762,,49636214,,URL,Everyday Saints,,,2020-01-20 20:02:09,Podcast,,3102000,3662715578,,Valerie Loveless
2022-01-04 02:36:31,21F139D74CE8CFB7,"60 year old man hikes the 700 mile Israel Trail with a 50 lb pack, learns many life lessons",,True,,2020-04-12 21:59:17,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/358c9fb7-4f24-4cbe-9513-e7827bbecbd9/aryeh-green-mp3_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12764,,46597069,,URL,Everyday Saints,,,2020-01-27 16:59:45,Podcast,,3098000,3669551957,,"Aryeh Green, Valerie Loveless"
2022-01-04 02:36:31,CFCCE3FC667E3BE2,Fascinating Facts about Latter-day Saint Temples with Rebekah Pitts,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/717f7411-f674-438f-9180-f4d27ff9a8d1/rebeka-pits-temple_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12766,,56060665,,URL,Everyday Saints,,,2020-02-03 18:30:57,Podcast,,3504000,,,"Rebekah Pitts, Valerie Loveless"
2022-01-04 02:36:31,2DD3050BD38879B9,"Romance, Polygamy, History and British Game Shows: Catherine McGreevy",,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/9c507549-66af-45eb-b938-a27eaa6acfd1/catherine-mcgreevy-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12768,,46277026,,URL,Everyday Saints,,,2020-02-10 07:00:23,Podcast,,2892000,,,"Cathy McGreevy, Valerie Loveless"
2022-01-04 02:36:31,0D04AEF0F188A5AE,"Wanna Be Balanced Mom, Crystal Escobar",,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/e60f6e7b-2d74-4f2f-a094-49a18b081877/crystal-escobar-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12770,,52476938,,URL,Everyday Saints,,,2020-03-02 16:56:56,Podcast,,3531000,,,"Valerie Loveless, Crystal Escobar"
