date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,sort_album,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-01-04 02:36:37,12D9DA40E63E594F,"Mormon 1-6 - ""clasped in the arms of Jesus""",,True,,2020-12-12 21:45:03,,,,https://mcdn.podbean.com/mf/web/ivbaxd/41_-_Mormon_1-698fpz.mp3,Scripture Study Project,,15744,1,30529043,,URL,The Scripture Study Project,,2020-10-26 02:22:02,Podcast,,1702000,3690629103,,Zach and Krista
2022-01-04 02:36:37,6742C9AA20F6A95F,"Mormon 7-9 - ""God of miracles""",,True,,2020-11-07 18:40:21,,,,https://mcdn.podbean.com/mf/web/ctwbd6/42_-_Mormon_7-979wbd.mp3,Scripture Study Project,,15746,1,34154552,,URL,The Scripture Study Project,,2020-11-02 21:13:12,Podcast,,1710000,3687594021,,Zach and Krista
2022-01-04 02:36:37,ADA95605241E9D48,"Ether 1-5 - ""greater things made manifest""",,True,,2021-03-07 01:24:22,,,,https://mcdn.podbean.com/mf/web/8jqnh2/43_-_Ether_1-59waci.mp3,Scripture Study Project,,15748,1,34482130,,URL,The Scripture Study Project,,2020-11-09 03:50:00,Podcast,,1786000,3697899862,,Zach and Krista
2022-01-04 02:36:37,320EB42D07490E70,"Ether 6-11 - ""the great deep""",,True,,2021-03-08 14:37:29,,,,https://mcdn.podbean.com/mf/web/x6fpzh/44_-_Ether_6-116oz2o.mp3,Scripture Study Project,,15750,2,28062500,,URL,The Scripture Study Project,,2020-11-16 03:44:31,Podcast,,1624000,3698033849,,Zach and Krista
2022-01-04 02:36:37,7A13CDC0D068A7A6,"Ether 12-15 - ""by faith""",,True,,2021-03-08 17:27:41,,,,https://mcdn.podbean.com/mf/web/xqdwnm/45_-_Ether_12-1568lgl.mp3,Scripture Study Project,,15752,1,31782182,,URL,The Scripture Study Project,,2020-11-23 04:07:25,Podcast,,1780000,3698044061,,Zach and Krista
2022-01-04 02:36:37,9B01C060F716A7FF,"Moroni 1-6 - ""ordained""",,True,,2021-03-08 17:47:34,,,,https://mcdn.podbean.com/mf/web/wrq4rv/46_-_Moroni_1-66psm5.mp3,Scripture Study Project,,15754,1,32637143,,URL,The Scripture Study Project,,2020-11-30 04:21:25,Podcast,,1787000,3698045254,,Zach and Krista
2022-01-04 02:36:37,DA47ACCA6C0B395B,"Moroni 7-9 - ""every good thing""",,True,,2021-03-08 18:53:06,,,,https://mcdn.podbean.com/mf/web/xdd8dy/47_-_Moroni_7-97q4z8.mp3,Scripture Study Project,,15756,1,32717121,,URL,The Scripture Study Project,,2020-12-07 04:57:03,Podcast,,1772000,3698049186,,Zach and Krista
2022-01-04 02:36:37,549ECAE66C232E24,"Moroni 10 - ""perfected in Christ""",,True,,2021-03-08 20:51:56,,,,https://mcdn.podbean.com/mf/web/usyuzw/48_-_Moroni_109i4hy.mp3,Scripture Study Project,,15758,1,31137024,,URL,The Scripture Study Project,,2020-12-14 04:23:23,Podcast,,1676000,3698056316,,Zach and Krista
2022-01-04 02:36:37,D50275C24E153312,"New Years - ""Ring Out Wild Bells""",,True,,2021-03-08 21:01:19,,,,https://mcdn.podbean.com/mf/web/kydexs/49_-_New_Year66vzm.mp3,Scripture Study Project,,15760,1,15844667,,URL,The Scripture Study Project,,2020-12-31 18:16:37,Podcast,,844000,3698056879,,Zach and Krista
2022-01-04 02:36:37,58A40E66C0296DB9,Section 1 - Hearken,,True,,,True,,,https://mcdn.podbean.com/mf/web/nz927i/1_-_DC_1awezz.mp3,Scripture Study Project,,15762,,30637854,,URL,The Scripture Study Project,,2021-01-04 04:01:47,Podcast,,1639000,,,Zach and Krista
2022-01-04 02:36:37,6E714C8C4EB7B9D9,History 1-26 - Learn,,True,,,True,,,https://mcdn.podbean.com/mf/web/thvapx/2_-_JSH_1-266n2ym.mp3,Scripture Study Project,,15764,,29327346,,URL,The Scripture Study Project,,2021-01-04 04:02:39,Podcast,,1590000,,,Zach and Krista
2022-01-04 02:36:37,C788EFDDB734F109,History 27-65 / Section 2 - Work,,True,,2021-02-01 22:36:14,,,,https://mcdn.podbean.com/mf/web/tbp9sf/3_-_JSH_27-65831bo.mp3,Scripture Study Project,,15766,1,30751778,,URL,The Scripture Study Project,,2021-01-09 03:25:07,Podcast,,1640000,3695038574,,Zach and Krista
2022-01-04 02:36:37,13E40613C38FB2CA,Sections 3-5 - Embark,,True,,2021-02-03 14:07:48,,,,https://mcdn.podbean.com/mf/web/ghybxs/4_-_DC_3-58954y.mp3,Scripture Study Project,,15768,1,32469898,,URL,The Scripture Study Project,,2021-01-16 02:11:42,Podcast,,1790000,3695180868,,Zach and Krista
2022-01-04 02:36:37,E9D9008CB5DFD534,Sections 6-9 - Revelation,,True,,2021-02-04 19:21:54,,,,https://mcdn.podbean.com/mf/web/s93nur/5_-_DC_6-99n4aq.mp3,Scripture Study Project,,15770,1,33056513,,URL,The Scripture Study Project,,2021-01-22 15:00:00,Podcast,,1793000,3695286114,,Zach and Krista
2022-01-04 02:36:37,49A8FE1A977F48F6,Sections 10-11 - Desire,,True,,2021-02-01 14:50:20,,,,https://mcdn.podbean.com/mf/web/sywfcy/6_-_DC_10-116hqbk.mp3,Scripture Study Project,,15772,1,31078828,,URL,The Scripture Study Project,,2021-01-30 18:12:25,Podcast,,1639000,3695010620,,Zach and Krista
2022-01-04 02:36:37,246091717B918D4C,Sections 12-13 / JSH 1:66-75 - Fellow,,True,,,True,,,https://mcdn.podbean.com/mf/web/wm4nxy/7_-_DC_12-13_JSH_66-756smbo.mp3,Scripture Study Project,,15774,,31237896,,URL,The Scripture Study Project,,2021-02-06 03:24:45,Podcast,,1745000,,,Zach and Krista
2022-01-04 02:36:37,D0EC07E440CF49B0,Sections 14-17 - Witness,,True,,,True,,,https://mcdn.podbean.com/mf/web/qkiatp/8_-_DC_14-177xdoh.mp3,Scripture Study Project,,15776,,32589163,,URL,The Scripture Study Project,,2021-02-13 04:50:49,Podcast,,1796000,,,Zach and Krista
2022-01-04 02:36:37,157D30FA13E89D6D,Sections 18-19 - Repent,,True,,2021-05-06 23:04:01,,,,https://mcdn.podbean.com/mf/web/nkck8r/9_-_DC_18-19bqfks.mp3,Scripture Study Project,,15778,1,33042230,,URL,The Scripture Study Project,,2021-02-20 06:46:24,Podcast,,1790000,3703165441,,Zach and Krista
2022-01-04 02:36:37,F520357AF584F24E,Sections 20-22 - Organized,,True,,,True,,,https://mcdn.podbean.com/mf/web/67u2xe/10_-_DC_20-229zhc3.mp3,Scripture Study Project,,15780,,31813197,,URL,The Scripture Study Project,,2021-02-27 04:08:22,Podcast,,1691000,,,Zach and Krista
2022-01-04 02:36:37,EA06766660660A23,Sections 23-26 - Calling,,True,,,True,,,https://mcdn.podbean.com/mf/web/59kx26/11_-_DC_23-26bjeid.mp3,Scripture Study Project,,15782,,31175128,,URL,The Scripture Study Project,,2021-03-06 05:02:15,Podcast,,1701000,,,Zach and Krista
2022-01-04 02:36:37,CE281C58229BCCBC,Sections 27-28 - Contrary,,True,,,True,,,https://mcdn.podbean.com/mf/web/cgnssx/12_-_DC_27-289iskv.mp3,Scripture Study Project,,15784,,31665445,,URL,The Scripture Study Project,,2021-03-15 04:17:27,Podcast,,1706000,,,Zach and Krista
2022-01-04 02:36:37,3A222A759BC0E4E7,Section 29 - Gather,,True,,,True,,,https://mcdn.podbean.com/mf/web/jgyk63/13_-_DC_299zoax.mp3,Scripture Study Project,,15786,,33882687,,URL,The Scripture Study Project,,2021-03-20 03:20:24,Podcast,,1793000,,,Zach and Krista
2022-01-04 02:36:37,0F312A949467CE6B,Easter (Replay),,True,,,True,,,https://mcdn.podbean.com/mf/web/8enzmf/14_-_Easter99mal.mp3,Scripture Study Project,,15788,,32630828,,URL,The Scripture Study Project,,2021-03-28 04:19:20,Podcast,,1749000,,,Zach and Krista
2022-01-04 02:36:37,8008026C6E867214,Sections 30-36 - Voice,,True,,,True,,,https://mcdn.podbean.com/mf/web/j4kmsy/15_-_DC_30-369yrr0.mp3,Scripture Study Project,,15790,,29051729,,URL,The Scripture Study Project,,2021-04-03 00:00:00,Podcast,,1531000,,,Zach and Krista
2022-01-04 02:36:37,05982E7ACF9654DF,Sections 37-40 - Present,,True,,2021-04-19 13:47:32,,,,https://mcdn.podbean.com/mf/web/47gjfq/16_-_DC_37-408oqwn.mp3,Scripture Study Project,,15792,1,30015816,,URL,The Scripture Study Project,,2021-04-10 02:38:44,Podcast,,1787000,3701663252,,Zach and Krista
2021-12-30 22:54:10,C86C78AA7EA0F9F8,Sections 41-44 - Law,MPEG audio file,True,145,,True,"""All things are present before me,"" says the Lord to the early saints. That phrase is mind-blowing especially when we start to consider its implications. However, for us, all things are not present; we have a past that might weigh on us and a future that ",172,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The Scripture Study Project/172 Sections 41-44 - Law 1.mp3,Scripture Study Project,4,5048,,32647962,1,File,The Scripture Study Project,2021-04-19 17:27:22,2021-04-19 03:58:16,Podcast,44100,1788421,,2021,Zach and Krista
2022-01-04 02:36:37,DB91CED56200C220,Section 45 - Embrace,,True,,2021-07-31 21:54:54,,,,https://mcdn.podbean.com/mf/web/9f3bvf/18_-_DC_45bgfhd.mp3,Scripture Study Project,,15794,1,31177236,,URL,The Scripture Study Project,,2021-04-24 02:43:06,Podcast,,1692000,3710591694,,Zach and Krista
2022-01-04 02:36:37,8B1D6AA8ECA80467,Sections 46-48 - Gifts,,True,,2021-05-04 20:21:27,,,,https://mcdn.podbean.com/mf/web/nejet3/19_-_DC_46-48bsne3.mp3,Scripture Study Project,,15796,1,28208192,,URL,The Scripture Study Project,,2021-05-01 02:29:58,Podcast,,1561000,3702982887,,Zach and Krista
2022-01-04 02:36:37,E8086BA276192B2E,Sections 49-50 - Discern,,True,,,True,,,https://mcdn.podbean.com/mf/web/5fg63y/20_-_DC_49-50a1awj.mp3,Scripture Study Project,,15798,,34087086,,URL,The Scripture Study Project,,2021-05-08 13:24:36,Podcast,,1790000,,,Zach and Krista
2022-01-04 02:36:37,3826FBD2C38EE51D,Sections 51-57 - Inheritance,,True,,2021-05-31 23:47:20,,,,https://mcdn.podbean.com/mf/web/2irfzv/21_-_DC_51-57alqoi.mp3,Scripture Study Project,,15800,1,28756072,,URL,The Scripture Study Project,,2021-05-15 16:20:49,Podcast,,1513000,3705328040,,Zach and Krista
2022-01-04 02:36:37,810601113B2006FA,Sections 58-59 - Foundation,,True,,2021-05-25 16:09:59,,,,https://mcdn.podbean.com/mf/web/zngim8/22_-_DC_58-5976rtk.mp3,Scripture Study Project,,15802,1,29214839,,URL,The Scripture Study Project,,2021-05-22 15:52:46,Podcast,,1547000,3704782199,,Zach and Krista
2022-01-04 02:36:37,EA0FBC13233242B0,Sections 60-62 - Matters,,True,,,True,,,https://mcdn.podbean.com/mf/web/66qgmb/23_-_DC_60-626g1ol.mp3,Scripture Study Project,,15804,,27651981,,URL,The Scripture Study Project,,2021-05-29 04:29:24,Podcast,,1507000,,,Zach and Krista
2022-01-04 02:36:37,F326818A5848A622,Section 63 - Faithful,,True,,,True,,,https://mcdn.podbean.com/mf/web/5j35ww/24_-_DC_637r0ja.mp3,Scripture Study Project,,15806,,15841166,,URL,The Scripture Study Project,,2021-06-06 03:20:11,Podcast,,871000,,,Zach and Krista
2022-01-04 02:36:37,DFD6672B8F0DDA75,Sections 64-66 - Kingdom,,True,,2021-09-23 22:24:08,,,,https://mcdn.podbean.com/mf/web/w6v9x7/25_-_DC_64-669nzzn.mp3,Scripture Study Project,,15808,1,14756464,,URL,The Scripture Study Project,,2021-06-12 01:52:34,Podcast,,785000,3715259048,,Zach and Krista
2022-01-04 02:36:37,24336E928CA7EBC7,Sections 67-70 - Abundance,,True,,2021-09-23 22:15:24,,,,https://mcdn.podbean.com/mf/web/my55xf/26_-_DC_67-7063wq5.mp3,Scripture Study Project,,15810,2,16792599,,URL,The Scripture Study Project,,2021-06-18 12:00:00,Podcast,,882000,3715258524,,Zach and Krista
2022-01-04 02:36:37,1D60FB5FE6484F12,Sections 71-75 - Expedient,,True,,2021-09-23 22:05:33,,,,https://mcdn.podbean.com/mf/web/sduwm2/27_-_DC_71-75axaz2.mp3,Scripture Study Project,,15812,1,16418438,,URL,The Scripture Study Project,,2021-06-27 12:21:03,Podcast,,904000,3715257933,,Zach and Krista
2022-01-04 02:36:37,FA99B09C365C208B,Section 76 - Vision,,True,,,True,,,https://mcdn.podbean.com/mf/web/9bztmp/28_-_DC_76a49fi.mp3,Scripture Study Project,,15814,,32519607,,URL,The Scripture Study Project,,2021-07-03 01:21:00,Podcast,,1761000,,,Zach and Krista
2022-01-04 02:36:37,F55986A2FE5683B7,Sections 81-83 - Bound,,True,,,True,,,https://mcdn.podbean.com/mf/web/9mrjs4/30_-_DC_81-83bk7ln.mp3,Scripture Study Project,,15816,,19474365,,URL,The Scripture Study Project,,2021-07-19 04:37:40,Podcast,,1012000,,,Zach and Krista
2022-01-04 02:36:37,1F990202BDE8DDBC,Section 84 - Power,,True,,2021-07-31 18:25:30,,,,https://mcdn.podbean.com/mf/web/md6hht/31_-_DC_8495gwu.mp3,Scripture Study Project,,15818,1,19958190,,URL,The Scripture Study Project,,2021-07-24 00:00:00,Podcast,,1021000,3710579130,,Zach and Krista
2022-01-04 02:36:37,03BACEDB91B00227,Sections 85-87 - Divided,,True,,,True,,,https://mcdn.podbean.com/mf/web/7aqrn3/32_-_DC_85-879mm5n.mp3,Scripture Study Project,,15820,,17231192,,URL,The Scripture Study Project,,2021-07-31 00:00:00,Podcast,,932000,,,Zach and Krista
2022-01-04 02:36:37,6DF446AAA3EFB0B6,Section 88 - Peace,,True,,,True,,,https://mcdn.podbean.com/mf/web/zfy6iz/33_-_DC_887qlte.mp3,Scripture Study Project,,15822,,22239916,,URL,The Scripture Study Project,,2021-08-08 21:48:53,Podcast,,1167000,,,Zach and Krista
2022-01-04 02:36:37,79AB6114AD3612A5,Sections 89-92 - Health,,True,,,True,,,https://mcdn.podbean.com/mf/web/ke5c73/34_-_DC_89-927ok1s.mp3,Scripture Study Project,,15824,,19513054,,URL,The Scripture Study Project,,2021-08-16 02:52:26,Podcast,,1065000,,,Zach and Krista
2022-01-04 02:36:37,69C34B9D78286977,Section 93 - Fulness,,True,,2021-09-09 20:07:47,,,,https://mcdn.podbean.com/mf/web/vrhbd7/35_-_DC_93bhriz.mp3,Scripture Study Project,,15826,1,20056616,,URL,The Scripture Study Project,,2021-08-21 03:25:48,Podcast,,1088000,3714041267,,Zach and Krista
2022-01-04 02:36:37,03BE880CF2F8FD6F,Sections 94-97 - Build,,True,,2021-09-16 21:39:01,,,,https://mcdn.podbean.com/mf/web/m8h985/36_-_DC_94-97bdmdk.mp3,Scripture Study Project,,15828,1,19686139,,URL,The Scripture Study Project,,2021-08-30 03:22:37,Podcast,,1105000,3714651541,,Zach and Krista
2022-01-04 02:36:37,59002FC2461DB45E,Sections 98-101 - Affliction,,True,,2021-09-11 18:25:04,,,,https://mcdn.podbean.com/mf/web/u37uxz/37_-_DC_98-101awosv.mp3,Scripture Study Project,,15830,1,31625287,,URL,The Scripture Study Project,,2021-09-06 04:04:11,Podcast,,1778000,3714207904,,Zach and Krista
2022-01-04 02:36:37,D9A87B6954E70886,Sections 102-105 - Victory,,True,,,True,,,https://mcdn.podbean.com/mf/web/bgab5e/38_-_DC_102-105b3065.mp3,Scripture Study Project,,15832,,30643694,,URL,The Scripture Study Project,,2021-09-13 01:44:26,Podcast,,1659000,,,Zach and Krista
2022-01-04 02:36:37,FC9D74317E9EADCE,Sections 106-108 - Special,,True,,,True,,,https://mcdn.podbean.com/mf/web/4fmchx/39_-_DC_106-10886n9p.mp3,Scripture Study Project,,15834,,30121312,,URL,The Scripture Study Project,,2021-09-20 12:04:43,Podcast,,1681000,,,Zach and Krista
2022-01-04 02:36:37,40B17ECBB18E573A,Section 109-110 - Accept,,True,,,True,,,https://mcdn.podbean.com/mf/web/yyphkn/40_-_DC_109-1108sdto.mp3,Scripture Study Project,,15836,,28983630,,URL,The Scripture Study Project,,2021-09-26 03:35:29,Podcast,,1550000,,,Zach and Krista
2022-01-04 02:36:37,71AF6D03F1978807,Sections 111-114 - Follies,,True,,,True,,,https://mcdn.podbean.com/mf/web/kz2nr6/41_-_DC_111-1146jx40.mp3,Scripture Study Project,,15838,,25666588,,URL,The Scripture Study Project,,2021-10-01 13:50:00,Podcast,,1366000,,,Zach and Krista
2022-01-04 02:36:37,AB4AC9040A1C5178,Sections 115-120 - Arise,,True,,,True,,,https://mcdn.podbean.com/mf/web/4vd9fr/42_-_DC_115-1209etm3.mp3,Scripture Study Project,,15840,,29933423,,URL,The Scripture Study Project,,2021-10-08 16:02:00,Podcast,,1644000,,,Zach and Krista
2022-01-04 02:36:37,A754DD105B5701A0,Sections 121-123 - Prison-Temple,,True,,,True,,,https://mcdn.podbean.com/mf/web/hsvbi9/43_-_DC_121-12373917.mp3,Scripture Study Project,,15842,,32162765,,URL,The Scripture Study Project,,2021-10-15 18:00:00,Podcast,,1734000,,,Zach and Krista
2022-01-04 02:36:37,505074B18F2D38F9,Section 124 - Nauvoo,,True,,,True,,,https://mcdn.podbean.com/mf/web/5vtpxa/44_-_DC_12492hez.mp3,Scripture Study Project,,15844,,28279644,,URL,The Scripture Study Project,,2021-10-22 11:17:00,Podcast,,1571000,,,Zach and Krista
2022-01-04 02:36:37,EF9CFC91B5BA7CAE,Sections 125-128 - Gladness,,True,,,True,,,https://mcdn.podbean.com/mf/web/ynrvzw/45_-_DC_125-128anzf7.mp3,Scripture Study Project,,15846,,27157080,,URL,The Scripture Study Project,,2021-11-06 03:25:03,Podcast,,1472000,,,Zach and Krista
2022-01-04 02:36:37,994A73C668D0CAAA,Sections 129-132 - Doctrine,,True,,,True,,,https://mcdn.podbean.com/mf/web/az6s55/46_-_DC_129-132aafb6.mp3,Scripture Study Project,,15848,,32662564,,URL,The Scripture Study Project,,2021-11-06 03:36:52,Podcast,,1798000,,,Zach and Krista
2022-01-04 02:36:38,5EF9DA1912CD2838,Sections 133-134: Appendix,,True,,,True,,,https://mcdn.podbean.com/mf/web/aw8vye/47_-_DC_133-1348bm79.mp3,Scripture Study Project,,15850,,26689806,,URL,The Scripture Study Project,,2021-11-18 03:42:53,Podcast,,1548000,,,Zach and Krista
2022-01-04 02:36:38,2D937B352210CEFA,Sections 135-136 - Gems,,True,,,True,,,https://mcdn.podbean.com/mf/web/cz5g5u/48_-_DC_135-1368w8ab.mp3,Scripture Study Project,,15852,,27348661,,URL,The Scripture Study Project,,2021-11-22 03:09:57,Podcast,,1455000,,,Zach and Krista
2022-01-04 02:36:38,848DA922FFAE71E5,Sections 137-138 - Behold,,True,,,True,,,https://mcdn.podbean.com/mf/web/aztrdb/49_-_DC_137-138altyt.mp3,Scripture Study Project,,15854,,33081661,,URL,The Scripture Study Project,,2021-11-29 03:58:37,Podcast,,1790000,,,Zach and Krista
2022-01-04 02:36:38,EE138ED46860AE4B,"Moses 1, Abr 3 - Who?",,True,,2022-02-17 00:54:22,,,,https://mcdn.podbean.com/mf/web/mxstwg/1_-_Moses_1_Abr_3ajbca.mp3,Scripture Study Project,,15856,2,32353309,,URL,The Scripture Study Project,,2022-01-01 19:59:03,Podcast,,1708000,3727878862,,Zach and Krista
2022-01-04 02:36:38,7D91E475EEE9E655,Genesis 1-2 - Creation,,True,,2022-02-19 01:59:08,,,,https://mcdn.podbean.com/mf/web/g9sp3z/2_-_Gen_1-26pxf8.mp3,Scripture Study Project,,15858,2,22811510,,URL,The Scripture Study Project,,2022-01-01 20:02:04,Podcast,,1230000,3728055548,,Zach and Krista
2022-05-21 03:06:49,EE9F0750A99DA47A,Genesis 3-4 - Sacrifice,,True,,2022-02-19 19:19:08,,,,https://mcdn.podbean.com/mf/web/73zakz/3_-_Gen_3-4a20a3.mp3,Scripture Study Project,,17008,2,29641213,,URL,The Scripture Study Project,,2022-01-07 14:04:30,Podcast,,1638000,3728117948,,Zach and Krista
2022-05-21 03:06:49,FCB7CEFBBB32FCBB,"Genesis 5, Moses 6 - Walk",,True,,2022-02-19 20:04:58,,,,https://mcdn.podbean.com/mf/web/6e8pak/4_-_Gen_5_Moses_66pr09.mp3,Scripture Study Project,,17010,1,32494868,,URL,The Scripture Study Project,,2022-01-14 13:00:00,Podcast,,1782000,3728120698,,Zach and Krista
2022-05-21 03:06:49,A10B853697AE936E,Moses 7 - Zion,,True,,2022-02-19 20:52:04,,,,https://mcdn.podbean.com/mf/web/66mnii/5_-_Moses_7baqkp.mp3,Scripture Study Project,,17012,1,32905427,,URL,The Scripture Study Project,,2022-01-23 02:57:27,Podcast,,1791000,3728123524,,Zach and Krista
2022-05-21 03:06:49,53079B7F2D2FCEF4,Genesis 6-11 - Protect,,True,,2022-02-22 19:46:10,,,,https://mcdn.podbean.com/mf/web/vfxxbx/6_-_Gen_6-1162paw.mp3,Scripture Study Project,,17014,1,29692896,,URL,The Scripture Study Project,,2022-01-28 11:00:00,Podcast,,1564000,3728378770,,Zach and Krista
2022-05-21 03:06:49,C23876E58AF1265A,Gen 12-17 - Blessing,,True,,2022-02-23 01:22:18,,,,https://mcdn.podbean.com/mf/web/8zevs3/7_-_Gen_12-178l4uo.mp3,Scripture Study Project,,17016,1,29063413,,URL,The Scripture Study Project,,2022-02-04 13:29:00,Podcast,,1565000,3728398938,,Zach and Krista
2022-05-21 03:06:49,ED81478E310A9612,Gen 18-23 - Altar,,True,,2022-02-26 19:39:19,,,,https://mcdn.podbean.com/mf/web/f8eigd/8_-_Gen_18-238kp18.mp3,Scripture Study Project,,17018,1,29955825,,URL,The Scripture Study Project,,2022-02-11 19:46:28,Podcast,,1710000,3728723959,,Zach and Krista
2022-05-21 03:06:49,D7133AC4BA490081,Gen 24-27 - Way,,True,,,True,,,https://mcdn.podbean.com/mf/web/kyaxgt/9_-_Gen_24-27are36.mp3,Scripture Study Project,,17020,,31329972,,URL,The Scripture Study Project,,2022-02-18 11:00:00,Podcast,,1665000,,,Zach and Krista
2022-05-21 03:06:49,527633127BF3511E,Gen 28-33 - Prevail,,True,,,True,,,https://mcdn.podbean.com/mf/web/segtyt/10_-_Gen_28-3361lgt.mp3,Scripture Study Project,,17022,,33313249,,URL,The Scripture Study Project,,2022-02-27 20:37:41,Podcast,,1793000,,,Zach and Krista
2022-05-21 03:06:49,8099A3DFA8CEA3E1,Gen 37-41 - Prosper,,True,,,True,,,https://mcdn.podbean.com/mf/web/hhmsci/11_-_Gen_37-418fxnr.mp3,Scripture Study Project,,17024,,32372531,,URL,The Scripture Study Project,,2022-03-05 03:17:28,Podcast,,1769000,,,Zach and Krista
2022-05-21 03:06:49,F54ED9D8197B3A49,Gen 42-50 - Forgive,,True,,,True,,,https://mcdn.podbean.com/mf/web/yjebxe/12_-_Gen_42-50ahwkp.mp3,Scripture Study Project,,17026,,29324446,,URL,The Scripture Study Project,,2022-03-11 16:39:00,Podcast,,1650000,,,Zach and Krista
2022-05-21 03:06:49,7630F1FA864B4C55,Ex 1-6 - I Am,,True,,,True,,,https://mcdn.podbean.com/mf/web/e3pybf/13_-_Ex_1-6bbhir.mp3,Scripture Study Project,,17028,,30380214,,URL,The Scripture Study Project,,2022-03-20 17:03:03,Podcast,,1727000,,,Zach and Krista
2022-05-21 03:06:49,DE450E2E10135BCC,Ex 7-13 - Plagues,,True,,,True,,,https://mcdn.podbean.com/mf/web/h4fdbv/14_-_Ex_7-139y70q.mp3,Scripture Study Project,,17030,,29330664,,URL,The Scripture Study Project,,2022-03-25 19:20:00,Podcast,,1690000,,,Zach and Krista
2022-05-21 03:06:49,5B3A7718754D4EB3,Ex 14-17 - Murmur,,True,,,True,,,https://mcdn.podbean.com/mf/web/k3svu8/15_-_Ex_14-17awoei.mp3,Scripture Study Project,,17032,,30685061,,URL,The Scripture Study Project,,2022-04-01 19:42:00,Podcast,,1799000,,,Zach and Krista
2022-05-21 03:06:49,3A69FC0C75A904B8,Ex 18-20 - Peculiar,,True,,2022-04-23 18:37:14,,,,https://mcdn.podbean.com/mf/web/bsdppv/16_-_Ex_18-20b43ek.mp3,Scripture Study Project,,17034,1,30314550,,URL,The Scripture Study Project,,2022-04-17 01:49:39,Podcast,,1785000,3733562234,,Zach and Krista
2022-05-21 03:06:49,494B655BAC413680,"Ex 24, 31-34 - Goodness",,True,,2022-04-23 20:15:51,,,,https://mcdn.podbean.com/mf/web/24supc/17_-_Ex_24_31-34abvgp.mp3,Scripture Study Project,,17036,1,32639901,,URL,The Scripture Study Project,,2022-04-22 14:52:45,Podcast,,1788000,3733568151,,Zach and Krista
2022-05-21 03:06:49,1542AAA5EEFF1B7A,"Ex 35-40, Lev 1, 16, 19 - Holy",,True,,2022-06-29 19:24:06,,,,https://mcdn.podbean.com/mf/web/9uy82i/18_-_Ex_35-40_Levbr3c1.mp3,Scripture Study Project,,17038,1,32351008,,URL,The Scripture Study Project,,2022-04-30 14:06:49,Podcast,,1792000,3739353846,,Zach and Krista
2022-05-21 03:06:49,47EABF4FE1E0E05E,"Num 11-14, 20-24 - Spirit",,True,,2022-07-02 18:15:51,,,,https://mcdn.podbean.com/mf/web/y75eyf/19_-_Num_11-14_20-247lxap.mp3,Scripture Study Project,,17040,1,34935390,,URL,The Scripture Study Project,,2022-05-08 02:23:53,Podcast,,1798000,3739608951,,Zach and Krista
2022-05-21 03:06:49,F8BDB688861115F3,Deut - Remember,,True,,,True,,,https://mcdn.podbean.com/mf/web/hr5kaj/20_-_Deut6k8gc.mp3,Scripture Study Project,,17042,,31491901,,URL,The Scripture Study Project,,2022-05-12 19:23:00,Podcast,,1787000,,,Zach and Krista
2022-05-21 03:06:49,559A00DD48BD2648,Joshua - Courage,,True,,,True,,,https://mcdn.podbean.com/mf/web/d3843d/21_-_Josh67jdf.mp3,Scripture Study Project,,17044,,30046716,,URL,The Scripture Study Project,,2022-05-20 13:42:05,Podcast,,1616000,,,Zach and Krista
2022-05-28 03:13:17,A2BD7862178AB04D,Judges - Deliver,MPEG audio file,True,149,,True,"	· There's a chilling story President Kimball relates in his book ""Miracle of Forgiveness"" about a man who pulls himself from alcoholism, practices sobriety for years and readies himself to be sealed in the temple with his wife, and then, on the eve of hi",224,https://mcdn.podbean.com/mf/web/hfz3fe/22_-_Judges5zqfp.mp3,Scripture Study Project,,17878,,33105716,,URL,The Scripture Study Project,2022-05-28 03:13:17,2022-05-27 22:01:20,Podcast,44100,1774000,,2022,Zach and Krista
2022-08-20 21:46:15,C99015E43F3565C5,Ruth - kindness,,True,,,True,,,https://mcdn.podbean.com/mf/web/w8buvu/23_-_Ruth8sjr1.mp3,Scripture Study Project,,37398,,31059047,,URL,The Scripture Study Project,,2022-06-05 03:44:02,Podcast,,1763000,,,Zach and Krista
2022-08-20 21:46:15,6B42F3EE2C22AC91,1 Samuel - Ebenezer,,True,,,True,,,https://mcdn.podbean.com/mf/web/wkbrxv/24_-_1_Samuel_ab3z7n.mp3,Scripture Study Project,,37400,,34121245,,URL,The Scripture Study Project,,2022-06-10 16:45:50,Podcast,,1789000,,,Zach and Krista
2022-08-20 21:46:15,86655FF809D00FCA,"2 Samuel, 1 Kings - Fallen",,True,,,True,,,https://mcdn.podbean.com/mf/web/fswb7z/25_-_2_Samuel_1_Kings6juvm.mp3,Scripture Study Project,,37402,,33691657,,URL,The Scripture Study Project,,2022-06-18 22:01:59,Podcast,,1789000,,,Zach and Krista
