date_added,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,comments,location,sort_album,file_folder_count,track_id,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist,composer
2022-01-04 02:36:34,CBBF612587F628B6,"Ep. 157: Unleashing The Creativity Within W/ Michael Gelb, Creativity Expert",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._157_-_Unleashing_The_Creativity_Within_With_Michael_Gelb_Creativity_Expert.mp3?dest-id=246682,SuperHuman Academy Podcast,,13400,31056338,,,URL,The SuperHuman Academy Podcast,,2018-01-23 11:00:00,Podcast,,2383000,,,,
2022-01-04 02:36:34,419C5C4DE5D4A34D,Ep. 158: The #1 Productivity Hack I (Accidentally) Discovered,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._158_-_The_No._1_Productivity_Hack_I_Accidentally_Discovered.mp3?dest-id=246682,SuperHuman Academy Podcast,,13402,13967275,,,URL,The SuperHuman Academy Podcast,,2018-01-30 11:00:00,Podcast,,959000,,,,
2022-01-04 02:36:34,BD5B44DF81422667,Ep. 159: The Art Of Moment Making W/ Jon Vroman,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._159_-_The_Art_Of_Moment_Making_With_Jon_Vroman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13404,36271212,,,URL,The SuperHuman Academy Podcast,,2018-02-06 11:00:00,Podcast,,2818000,,,,
2022-01-04 02:36:34,14760149288E01CF,Ep. 160: Tal Gur On The Art Of Living Your Life Fully,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._160_-_Tal_Gur_On_The_Art_Of_Living_Your_Life_Fully.mp3?dest-id=246682,SuperHuman Academy Podcast,,13406,23393419,,,URL,The SuperHuman Academy Podcast,,2018-02-13 11:00:00,Podcast,,1745000,,,,
2022-01-04 02:36:34,CBE0DA9A64835AF6,"Ep. 161: Overcoming a Major Illness W/ Josh Perry, Professional BMX Athlete",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._161_-_Overcoming_a_Major_Illness_With_Josh_Perry_Professional_BMX_Athlete.mp3?dest-id=246682,SuperHuman Academy Podcast,,13408,30594361,,,URL,The SuperHuman Academy Podcast,,2018-02-20 11:00:00,Podcast,,2344000,,,,
2022-01-04 02:36:34,FAADF2A07764C51F,Ep. 162: Is Speed Reading a Hoax?,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._162_-_Is_Speed_Reading_a_Hoax.mp3?dest-id=246682,SuperHuman Academy Podcast,,13410,27997225,,,URL,The SuperHuman Academy Podcast,,2018-02-27 11:00:00,Podcast,,1824000,,,,
2022-01-04 02:36:34,4CBCDE23BE39827F,"Ep. 163: Learning How To Not Die W/ Michael Greger, Nutrition Expert",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._163_-_Learning_How_To_Not_Die_With_Michael_Greger_Nutrition_Expert.mp3?dest-id=246682,SuperHuman Academy Podcast,,13412,23418456,,,URL,The SuperHuman Academy Podcast,,2018-03-06 11:00:00,Podcast,,1746000,,,,
2022-01-04 02:36:34,48A53F8ED6E532FA,Ep. 164: Exponential Skill Spotlight: Why Writing Is A Real-Life SuperPower,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._164_-_Exponential_Skill_Spotlight_-_Why_Writing_Is_A_Real-Life_SuperPower.mp3?dest-id=246682,SuperHuman Academy Podcast,,13414,24320300,,,URL,The SuperHuman Academy Podcast,,2018-03-13 11:00:00,Podcast,,1822000,,,,
2022-01-04 02:36:34,B92199FBC1923A6F,"Ep. 165: Benjamin Hardy, #1 Author on Medium, on Writing and on Willpower",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._165_-_Benjamin_Hardy_No._1_Author_on_Medium_on_Writing_and_on_Willpower.mp3?dest-id=246682,SuperHuman Academy Podcast,,13416,34296960,,,URL,The SuperHuman Academy Podcast,,2018-03-20 12:35:30,Podcast,,2653000,,,,
2022-01-04 02:36:34,A46D472D96DECEFC,"Ep. 166: Building A Happy Body W/ Jerzy Gregorek, Olympic Weightlifter",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._166_-_Building_A_Happy_Body_With_Jerzy_Gregorek_Olympic_Weightlifter.mp3?dest-id=246682,SuperHuman Academy Podcast,,13418,50130204,,,URL,The SuperHuman Academy Podcast,,2018-03-27 10:00:00,Podcast,,3972000,,,,
2022-01-04 02:36:34,B9E7734094A451A5,Ep. 167: SuperLearner Spotlight: Richard Feynman,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._167_-_SuperLearner_Spotlight_-_Richard_Feynman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13420,23320419,,,URL,The SuperHuman Academy Podcast,,2018-04-03 10:00:00,Podcast,,1733000,,,,
2022-01-04 02:36:34,B7BAC3EE63B19618,Ep. 168: Sunny Lenarduzzi on How To Build Authentic Relationships (And Businesses) Online,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._168_-_Sunny_Lenarduzzi_on_How_To_Build_Authentic_Relationships_And_Businesses_Online.mp3?dest-id=246682,SuperHuman Academy Podcast,,13422,31433589,,,URL,The SuperHuman Academy Podcast,,2018-04-10 10:00:00,Podcast,,2414000,,,,
2022-01-04 02:36:34,E96ACDC91844E757,Ep. 169: The Power Of Being In The Right Room - Even If It Costs You $25K,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._169_-_The_Power_Of_Being_In_The_Right_Room-Even_If_It_Costs_You_25K.mp3?dest-id=246682,SuperHuman Academy Podcast,,13424,19042359,,,URL,The SuperHuman Academy Podcast,,2018-04-17 10:00:00,Podcast,,1378000,,,,
2022-01-04 02:36:34,0BBE9B3FE98A5C14,"Ep. 170: David Heinemeier Hansson On Leadership, Remote Work, and The Workplace of Tomorrow",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._170_-_David_Heinemeier_Hansson_On_Leadership_Remote_Work_and_The_Workplace_of_Tomorrow.mp3?dest-id=246682,SuperHuman Academy Podcast,,13426,60610464,,,URL,The SuperHuman Academy Podcast,,2018-04-24 10:00:00,Podcast,,4845000,,,,
2022-01-04 02:36:34,8DF314984534A7F9,"Ep. 171: Goal Setting, Relationships and Self-Compassion W/ Amy Smith, The Joy Junkie",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._171_-_Goal_Setting_Relationships_and_Self-Compassion_With_Amy_Smith_The_Joy_Junkie.mp3?dest-id=246682,SuperHuman Academy Podcast,,13428,32366070,,,URL,The SuperHuman Academy Podcast,,2018-05-01 10:00:00,Podcast,,2492000,,,,
2022-01-04 02:36:34,07AA8D25D93BC52B,Ep. 172: Jeff Emmerson On Self-Compassion And Overcoming ADHD,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._172_-_Jeff_Emmerson_On_Self-Compassion_And_Overcoming_ADHD.mp3?dest-id=246682,SuperHuman Academy Podcast,,13430,29273822,,,URL,The SuperHuman Academy Podcast,,2018-05-08 15:31:45,Podcast,,2235000,,,,
2022-01-04 02:36:34,D2F720C9A64299DE,"Ep. 173: Gender Dynamics, Technology and Substances W/ Danielle LaPorte",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._173_-_Gender_Dynamics_Technology_and_Substances_With_Danielle_LaPorte.mp3?dest-id=246682,SuperHuman Academy Podcast,,13432,40968686,,,URL,The SuperHuman Academy Podcast,,2018-05-15 13:15:35,Podcast,,3209000,,,,
2022-01-04 02:36:34,24D8B47EA7C84409,Ep. 174: How To Build The Authentic & Valuable Relationships That Create Success W/ Brad Lambert,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._174_-_How_To_Build_The_Authentic__Valuable_Relationships_That_Create_Success_With_Brad_Lambert.mp3?dest-id=246682,SuperHuman Academy Podcast,,13434,34873231,,,URL,The SuperHuman Academy Podcast,,2018-05-22 12:45:46,Podcast,,2701000,,,,
2022-01-04 02:36:34,554AECD30796EC5A,"Ep. 175: Tim Urban On Elon Musk, Learning, Procrastination, and Changing The Blogging Paradigm",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._175_-_Tim_Urban_On_Elon_Musk_Learning_Procrastination_and_Changing_The_Blogging_Paradigm.mp3?dest-id=246682,SuperHuman Academy Podcast,,13436,41752281,,,URL,The SuperHuman Academy Podcast,,2018-05-29 13:44:04,Podcast,,3274000,,,,
2022-01-04 02:36:34,E73EDA0A586CA097,"Ep. 176: How Food Affects Our Brains And What To Do About It W/ Susan Peirce Thompson, Ph.D.",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._176_-_How_Food_Affects_Our_Brains_And_What_To_Do_About_It_With_Susan_Peirce_Thompson_Ph.D..mp3?dest-id=246682,SuperHuman Academy Podcast,,13438,32314989,,,URL,The SuperHuman Academy Podcast,,2018-06-05 13:13:21,Podcast,,2488000,,,,
2022-01-04 02:36:34,F9CFE821A8B4263F,Ep. 177: Cédric Waldburger On Minimalism And On How To Deliberately Live Your Life,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._177_-_Cdric_Waldburger_On_Minimalism_And_On_How_To_Deliberately_Live_Your_Life.mp3?dest-id=246682,SuperHuman Academy Podcast,,13440,34520722,,,URL,The SuperHuman Academy Podcast,,2018-06-12 10:00:00,Podcast,,2671000,,,,
2022-01-04 02:36:34,8AAA9E5057BC928D,Ep. 178: Sachin Patel On Functional Medicine And A Holistic Approach To Health,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._178_-_Sachin_Patel_On_Functional_Medicine_And_A_Holistic_Approach_To_Health.mp3?dest-id=246682,SuperHuman Academy Podcast,,13442,36179046,,,URL,The SuperHuman Academy Podcast,,2018-06-19 10:00:00,Podcast,,2810000,,,,
2022-01-04 02:36:34,517CCC396AA0E78D,Ep. 179: Daniel Gefen On Self Help Addiction and The Importance Of Taking Action,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._179_-_Daniel_Gefen_On_Self_Help_Addiction_and_The_Importance_Of_Taking_Action.mp3?dest-id=246682,SuperHuman Academy Podcast,,13444,36481506,,,URL,The SuperHuman Academy Podcast,,2018-06-26 10:00:00,Podcast,,2786000,,,,
2022-01-04 02:36:34,BF53C2711978B5A9,"Ep. 180: Evolving Your Career Through Speaking W/ Joel Weldon, Award-Winning Speaker",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._180_-_Evolving_Your_Career_Through_Speaking_With_Joel_Weldon_Award-Winning_Speaker.mp3?dest-id=246682,SuperHuman Academy Podcast,,13446,35661997,,,URL,The SuperHuman Academy Podcast,,2018-07-03 10:00:00,Podcast,,2719000,,,,
2022-01-04 02:36:34,B70901A9005B22E6,Ep. 181: Greg Wells Ph.D. On Focus And Overcoming Digital Addiction,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._181_-_Greg_Wells_Ph.D._On_Focus_And_Overcoming_Digital_Addiction.mp3?dest-id=246682,SuperHuman Academy Podcast,,13448,36505120,,,URL,The SuperHuman Academy Podcast,,2018-07-10 10:00:00,Podcast,,2379000,,,,
2022-01-04 02:36:34,B9962E83901DEC9E,"Ep. 182: How To Build Income And Cashflows W/ Buck Joffrey, Best-Selling Financial Author",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._182_-_How_To_Build_Income_And_Cashflows_With_Buck_Joffrey_Best-Selling_Financial_Author.mp3?dest-id=246682,SuperHuman Academy Podcast,,13450,27745230,,,URL,The SuperHuman Academy Podcast,,2018-07-17 10:00:00,Podcast,,2060000,,,,
2022-01-04 02:36:34,BB2F42F08215E8EE,"Ep. 183: Discovering The Science Of Ayurveda And Herbs W/ Shivani Gupta, PhD",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._183_-_Discovering_The_Science_Of_Ayurveda_And_Herbs_With_Shivani_Gupta_PhD.mp3?dest-id=246682,SuperHuman Academy Podcast,,13452,31154207,,,URL,The SuperHuman Academy Podcast,,2018-07-24 10:00:00,Podcast,,2345000,,,,
2022-01-04 02:36:34,24242F7368378CC7,Ep. 184: How I Found Love After 9 Years Of Being Single,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._184_-_How_I_Found_Love..._After_9_Years_Of_Being_Single.mp3?dest-id=246682,SuperHuman Academy Podcast,,13454,33783724,,,URL,The SuperHuman Academy Podcast,,2018-07-31 10:00:00,Podcast,,2564000,,,,
2022-01-04 02:36:34,A95A607C3442B001,"Ep. 185: Performance, Mindset, and Perseverance W/ Garrett Weber-Gale, Entrepreneur and World-Class Athlete",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._185_-_Performance_Mindset_and_Perseverance_With_Garrett_Weber-Gale_Entrepreneur_and_World-Class_Athlete.mp3?dest-id=246682,SuperHuman Academy Podcast,,13456,29098899,,,URL,The SuperHuman Academy Podcast,,2018-08-07 10:00:00,Podcast,,2190000,,,,
2022-01-04 02:36:34,0979CF366140B4B9,Ep. 186: Shane Snow On Lateral Thinking And On Building Dream Teams,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._186_-_Shane_Snow_On_Lateral_Thinking_And_On_Building_Dream_Teams.mp3?dest-id=246682,SuperHuman Academy Podcast,,13458,36985259,,,URL,The SuperHuman Academy Podcast,,2018-08-14 10:00:00,Podcast,,2426000,,,,
2022-01-04 02:36:34,7ACF3B182FB66C33,Ep. 187: Benjamin Spall On Morning Routines And Starting Your Day Inspired,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._187_-_Benjamin_Spall_On_Morning_Routines_And_Starting_Your_Day_Inspired.mp3?dest-id=246682,SuperHuman Academy Podcast,,13460,32680878,,,URL,The SuperHuman Academy Podcast,,2018-08-21 09:03:47,Podcast,,2472000,,,,
2022-01-04 02:36:34,33376BC5D25B76E9,Ep. 188: How To Design Experiences That Help People Learn W/ Julie Dirksen,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._188_-_How_To_Design_Experiences_That_Help_People_Learn_With_Julie_Dirksen.mp3?dest-id=246682,SuperHuman Academy Podcast,,13462,35233745,,,URL,The SuperHuman Academy Podcast,,2018-08-28 10:00:00,Podcast,,2702000,,,,
2022-01-04 02:36:34,1D1C4DE41347BAB1,Ep. 189: Tackling One Learning Challenge After The Other W/ Max Hertan,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._189_-_Tackling_One_Learning_Challenge_After_The_Other_With_Max_Hertan.mp3?dest-id=246682,SuperHuman Academy Podcast,,13464,29587574,,,URL,The SuperHuman Academy Podcast,,2018-09-04 10:00:00,Podcast,,2231000,,,,
2022-01-04 02:36:34,FD7D381683961292,"Ep. 190: Music, Meditation, And How To Finally Commit To It W/ Jason Campbell",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._190_-_Music_Meditation_And_How_To_Finally_Commit_To_It_With_Jason_Campbell.mp3?dest-id=246682,SuperHuman Academy Podcast,,13466,40520055,,,URL,The SuperHuman Academy Podcast,,2018-09-11 10:00:00,Podcast,,3142000,,,,
2022-01-04 02:36:34,FD1E222B1C77109B,Ep. 191: Bringing Functional Medicine In Your Life W/ Elyse Wagner,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._191_-_Bringing_Functional_Medicine_In_Your_Life_With_Elyse_Wagner.mp3?dest-id=246682,SuperHuman Academy Podcast,,13468,31024533,,,URL,The SuperHuman Academy Podcast,,2018-09-18 10:00:00,Podcast,,2351000,,,,
2022-01-04 02:36:34,87066050B2AF8E2E,"Ep. 192: Calisthenics, Kaizen Philosophy, and Business Management W/ Tee Major",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._192_-_Calisthenics_Kaizen_Philosophy_and_Business_Management_With_Tee_Major.mp3?dest-id=246682,SuperHuman Academy Podcast,,13470,35508079,,,URL,The SuperHuman Academy Podcast,,2018-09-25 10:00:00,Podcast,,2724000,,,,
2022-01-04 02:36:34,BAFF0B087918749C,Ep. 193: Nelson Dellis On Teaching And On How To Turn Failures Into Fuel,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._193_-_Nelson_Dellis_On_Teaching_And_On_How_To_Turn_Failures_Into_Fuel.mp3?dest-id=246682,SuperHuman Academy Podcast,,13472,33709609,,,URL,The SuperHuman Academy Podcast,,2018-10-02 10:00:00,Podcast,,2575000,,,,
2022-01-04 02:36:34,5433367127582787,"Ep. 194: Meditation And Optimizing Your Brain W/ Ariel Garten, Founder Of Muse",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._194_-_Meditation_And_Optimizing_Your_Brain_With_Ariel_Garten_Founder_Of_Muse.mp3?dest-id=246682,SuperHuman Academy Podcast,,13474,45209720,,,URL,The SuperHuman Academy Podcast,,2018-10-09 10:00:00,Podcast,,3028000,,,,
2022-01-04 02:36:34,9E9B7F8A265DD53F,Ep. 195: What It Really Means To Turn Your Life Around W/ Andre Norman,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._195_-_What_It_Really_Means_To_Turn_Your_Life_Around_With_Andre_Norman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13476,42948613,,,URL,The SuperHuman Academy Podcast,,2018-10-16 10:00:00,Podcast,,3345000,,,,
2022-01-04 02:36:34,5ABD2C16B2DA438F,Ep. 196: How To Create The World’s Most Valuable Network W/ Joe Polish,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._196_-_How_To_Create_The_Worlds_Most_Valuable_Network_With_Joe_Polish.mp3?dest-id=246682,SuperHuman Academy Podcast,,13478,50019123,,,URL,The SuperHuman Academy Podcast,,2018-10-23 10:00:00,Podcast,,3933000,,,,
2022-01-04 02:36:34,1DB0E4B5442BE249,Ep. 197: Defining What You Want & Implementing Change W/ Dov Gordon,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._197_-_Defining_What_You_Want__Implementing_Change_With_Dov_Gordon.mp3?dest-id=246682,SuperHuman Academy Podcast,,13480,36704443,,,URL,The SuperHuman Academy Podcast,,2018-10-30 11:00:00,Podcast,,2421000,,,,
2022-01-04 02:36:34,0CC7EA760B7ECAA1,"Ep. 198: Health, Supplements, And Digital Addiction W/ Evan DeMarco",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._198_-_Health_Supplements_And_Digital_Addiction_With_Evan_DeMarco.mp3?dest-id=246682,SuperHuman Academy Podcast,,13482,36674329,,,URL,The SuperHuman Academy Podcast,,2018-11-05 11:00:00,Podcast,,2822000,,,,
2022-01-04 02:36:34,CD671ADEDC768D6B,Ep. 199: Diving Deep Into Mindset And Power Couples W/ Brian Grasso & Carrie Campbell,,True,,,2018-12-24 16:19:41,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._199_-_Diving_Deep_Into_Mindset_And_Power_Couples_With_Brian_Grasso__Carrie_Campbell.mp3?dest-id=246682,SuperHuman Academy Podcast,,13484,44201670,,,URL,The SuperHuman Academy Podcast,,2018-11-13 11:00:00,Podcast,,3449000,3628487981,,,
2022-01-04 02:36:34,73259C2312648CE3,"Ep. 200: We hear from you, our valued listeners!",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._200_-_Special_Episode_200_-_Hearing_From_You_Our_Valued_Listeners.mp3?dest-id=246682,SuperHuman Academy Podcast,,13486,57028412,,,URL,The SuperHuman Academy Podcast,,2018-11-20 11:00:00,Podcast,,4518000,,,,
2022-01-04 02:36:34,9AC60A485805FFBA,Ep. 201: The Effects A Religion - Judaism - Has On The Brain W/ Dr. Andrew Newberg,,True,,,2019-01-18 19:54:31,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._201_-_The_Effects_A_Religion_-_Judaism_-_Has_On_The_Brain_With_Dr._Andrew_Newberg.mp3?dest-id=246682,SuperHuman Academy Podcast,,13488,31071872,,,URL,The SuperHuman Academy Podcast,,2018-11-27 11:00:00,Podcast,,2354000,3630660871,,,
2022-01-04 02:36:34,6BB9CD977BD2D6C4,Ep. 202: Dave Asprey: You're In Charge Of Your Biology,,True,,,2019-01-21 17:04:31,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._202_-_Dave_Asprey_-_Youre_In_Charge_Of_Your_Biology.mp3?dest-id=246682,SuperHuman Academy Podcast,,13490,41611825,,,URL,The SuperHuman Academy Podcast,,2018-12-04 11:00:00,Podcast,,3233000,3630909871,,,
2022-01-04 02:36:34,86271544A10AC55D,Ep. 203: The Science & Magic Of Lucid Dreaming W/ Charlie Morley,,True,,,2019-01-17 19:42:50,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._203_-_The_Science__Magic_Of_Lucid_Dreaming_With_Charlie_Morley.mp3?dest-id=246682,SuperHuman Academy Podcast,,13492,41867386,,,URL,The SuperHuman Academy Podcast,,2018-12-11 11:00:00,Podcast,,3254000,3630573770,,,
2022-01-04 02:36:34,C4A879F65938DA35,Ep. 204: Jeff Sanders On The Importance Of Carving Free Time For Yourself,,True,,,2019-01-22 17:30:12,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._204_-_Jeff_Sanders_On_The_Importance_Of_Carving_Free_Time_For_Yourself.mp3?dest-id=246682,SuperHuman Academy Podcast,,13494,28788363,,,URL,The SuperHuman Academy Podcast,,2018-12-18 11:00:00,Podcast,,2072000,3630997812,,,
2022-01-04 02:36:34,F9510A72E3DD0FDF,Ep. 205: Rand Fishkin On Choosing Your Own Path In Business & Life,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._205_-_Rand_Fishkin_On_Choosing_Your_Own_Path_In_Business__Life.mp3?dest-id=246682,SuperHuman Academy Podcast,,13496,62049816,,,URL,The SuperHuman Academy Podcast,,2018-12-25 13:32:20,Podcast,,2569000,,,,
2022-01-04 02:36:34,2666D6D0CD2A27B6,Ep. 206: Turning Your Dreams Into Achievable Goals W/ Lucia Giovannini,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._206_-_Turning_Your_Dreams_Into_Achievable_Goals_With_Lucia_Giovannini.mp3?dest-id=246682,SuperHuman Academy Podcast,,13498,32099475,,,URL,The SuperHuman Academy Podcast,,2019-01-01 11:00:00,Podcast,,2439000,,,,
2022-01-04 02:36:34,565F1B8740CA9667,Ep. 207: Making The Transition To Becoming An Entrepreneur W/ Steve Glaveski,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._207_-_Making_The_Transition_To_Becoming_An_Entrepreneur_With_Steve_Glaveski.mp3?dest-id=246682,SuperHuman Academy Podcast,,13500,33954623,,,URL,The SuperHuman Academy Podcast,,2019-01-08 11:00:00,Podcast,,2594000,,,,
2022-01-04 02:36:34,1BAFDB25F9FCEA93,Ep. 208: Chris Voss On The Art Of Negotiation And Building Trust With People,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._208_-_Chris_Voss_On_The_Art_Of_Negotiation_And_Building_Trust_With_People.mp3?dest-id=246682,SuperHuman Academy Podcast,,13502,37109332,,,URL,The SuperHuman Academy Podcast,,2019-01-15 11:00:00,Podcast,,2856000,,,,
2022-01-04 02:36:34,4E64CA591FB4FE28,Ep. 209: How To Use The “Slipstream Technique” To Shortcut Your Career Success & Learn Directly From Industry Transformers — With Brandon Fong,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._209_-_How_To_Use_The_Slipstream_Technique_To_Shortcut_Your_Career_Success__Learn_Directly_From_Industry_Transformers_With_Brandon_Fong.mp3?dest-id=246682,SuperHuman Academy Podcast,,13504,37772586,,,URL,The SuperHuman Academy Podcast,,2019-01-22 11:00:00,Podcast,,2912000,,,,
2022-01-04 02:36:34,6B6CD95D9C5A45F2,Ep. 210: Rock Thomas On Finding Your Voice & Transforming Your Identity,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._210_-_Rock_Thomas_On_Finding_Your_Voice__Transforming_Your_Identity.mp3?dest-id=246682,SuperHuman Academy Podcast,,13506,43723482,,,URL,The SuperHuman Academy Podcast,,2019-01-29 11:00:00,Podcast,,3408000,,,,
2022-01-04 02:36:34,D812E5F85215D900,Ep. 211: Viewing The World Through The Eyes Of An Economist W/ Steven Landsburg,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._211_-_Viewing_The_World_Through_The_Eyes_Of_An_Economist_With_Steven_Landsburg.mp3?dest-id=246682,SuperHuman Academy Podcast,,13508,36096911,,,URL,The SuperHuman Academy Podcast,,2019-02-05 15:09:27,Podcast,,2774000,,,,
2022-01-04 02:36:34,136CBD3FAC14703C,Ep. 212: The Science And Magic Behind Music And Brain.fm W/ Daniel Clark,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._212_-_The_Science_And_Magic_Behind_Music_And_Brain.fm_With_Daniel_Clark.mp3?dest-id=246682,SuperHuman Academy Podcast,,13510,36177586,,,URL,The SuperHuman Academy Podcast,,2019-02-12 11:00:00,Podcast,,2779000,,,,
2022-01-04 02:36:34,59FF7C2FDCDCF3E1,Ep. 213: Nick Sonnenberg On The Magic Of Automation & Outsourcing,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._213_-_Nick_Sonnenberg_On_The_Magic_Of_Automation__Outsourcing.mp3?dest-id=246682,SuperHuman Academy Podcast,,13512,36667363,,,URL,The SuperHuman Academy Podcast,,2019-02-19 11:00:00,Podcast,,2820000,,,,
2022-01-04 02:36:34,711530B322EF5456,"Ep. 214: Chris Bailey On Distractions, Overstimulation, And The Power Of Focus",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._214_-_Chris_Bailey_On_Distractions_Overstimulation_And_The_Power_Of_Focus.mp3?dest-id=246682,SuperHuman Academy Podcast,,13514,38030361,,,URL,The SuperHuman Academy Podcast,,2019-02-26 11:00:00,Podcast,,2933000,,,,
2022-01-04 02:36:34,06186903A3B15D11,Ep. 215: What Scaling A Business Really Looks Like W/ Allison Maslan,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._215_-_What_Scaling_A_Business_Really_Looks_Like_With_Allison_Maslan.mp3?dest-id=246682,SuperHuman Academy Podcast,,13516,34731506,,,URL,The SuperHuman Academy Podcast,,2019-03-05 11:00:00,Podcast,,2659000,,,,
2022-01-04 02:36:34,3D6BABAFB5581028,Ep. 216: Improving Sleep & Letting Go Of Alcohol W/ James Swanwick,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._216_-_Improving_Sleep__Letting_Go_Of_Alcohol_With_James_Swanwick.mp3?dest-id=246682,SuperHuman Academy Podcast,,13518,31457658,,,URL,The SuperHuman Academy Podcast,,2019-03-12 11:00:00,Podcast,,2386000,,,,
