date_added,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,work,play_date,year,artist
2022-01-04 02:36:37,4154B224681ADFDD,#325: MicroPython + CircuitPython,,True,,,,True,,https://talkpython.fm/episodes/download/325/micropython-circuitpython.mp3,,15504,,57922070,,,URL,Talk Python To Me,,2021-07-15 08:00:00,Podcast,,4117000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,BA1B23343E03E7A8,#326: Building Desktop Apps with wxPython,,True,,,,True,,https://talkpython.fm/episodes/download/326/building-desktop-apps-with-wxpython.mp3,,15506,,45244958,,,URL,Talk Python To Me,,2021-07-23 08:00:00,Podcast,,3212000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,924D8C62B7353620,#327: Little Automation Tools in Python,,True,,,,True,,https://talkpython.fm/episodes/download/327/little-automation-tools-in-python.mp3,,15508,,57144933,,,URL,Talk Python To Me,,2021-07-30 08:00:00,Podcast,,3958000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,009A5E57F973B751,"#328: Piccolo: A fast, async ORM for Python (updated)",,True,,,,True,,https://talkpython.fm/episodes/download/328/piccolo-a-fast-async-orm-for-python-updated.mp3,,15510,,49713257,,,URL,Talk Python To Me,,2021-08-08 08:00:00,Podcast,,3531000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,F5B402F518B3BA20,#329: Geekout: Renewable Energy,,True,,,,True,,https://talkpython.fm/episodes/download/329/geekout-renewable-energy.mp3,,15512,,40852354,,,URL,Talk Python To Me,,2021-08-13 08:00:00,Podcast,,2898000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,4784F4262DC0AFEF,#330: Apache Airflow Open-Source Workflow with Python,,True,,,,True,,https://talkpython.fm/episodes/download/330/apache-airflow-open-source-workflow-with-python.mp3,,15514,,57265633,,,URL,Talk Python To Me,,2021-08-20 08:00:00,Podcast,,4070000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,08B4881335DFBFC6,#331: Meet the Python Developer in Residence: Lukasz Langa,,True,,,,True,,https://talkpython.fm/episodes/download/331/meet-the-python-developer-in-residence-lukasz-langa.mp3,,15516,,56018186,,,URL,Talk Python To Me,,2021-08-27 08:00:00,Podcast,,3981000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,AF29CDE9FC6CB81F,#332: Robust Python,,True,,,,True,,https://talkpython.fm/episodes/download/332/robust-python.mp3,,15518,,60706239,,,URL,Talk Python To Me,,2021-08-31 08:00:00,Podcast,,4316000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6A16BA082CDB949F,#333: State of Data Science in 2021,,True,,,,True,,https://talkpython.fm/episodes/download/333/state-of-data-science-in-2021.mp3,,15520,,54028312,,,URL,Talk Python To Me,,2021-09-10 08:00:00,Podcast,,3839000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6AF73B09B3E09F27,#334: Microsoft Planetary Computer,,True,,,,True,,https://talkpython.fm/episodes/download/334/microsoft-planetary-computer.mp3,,15522,,50485271,,,URL,Talk Python To Me,,2021-09-18 08:00:00,Podcast,,3586000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1756672BC362F4F8,#335: Gene Editing with Python,,True,,,,True,,https://talkpython.fm/episodes/download/335/gene-editing-with-python.mp3,,15524,,49276581,,,URL,Talk Python To Me,,2021-09-24 08:00:00,Podcast,,3500000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6E375BDF7F477956,#336: Terminal magic with Rich and Textual,,True,,,,True,,https://talkpython.fm/episodes/download/336/terminal-magic-with-rich-and-textual.mp3,,15526,,50012427,,,URL,Talk Python To Me,,2021-10-05 08:00:00,Podcast,,3552000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,485805E959D4BE71,#337: Kedro for Maintainable Data Science,,True,,,,True,,https://talkpython.fm/episodes/download/337/kedro-for-maintainable-data-science.mp3,,15528,,53396015,,,URL,Talk Python To Me,,2021-10-09 08:00:00,Podcast,,3794000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,5B575D5F5A4534DE,#338: Using cibuildwheel to manage the scikit-HEP packages,,True,,,,True,,https://talkpython.fm/episodes/download/338/using-cibuildwheel-to-manage-the-scikit-hep-packages.mp3,,15530,,65575415,,,URL,Talk Python To Me,,2021-10-17 08:00:00,Podcast,,4664000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,2EB403229E4E172B,#339: Making Python Faster with Guido and Mark,,True,,,,True,,https://talkpython.fm/episodes/download/339/making-python-faster-with-guido-and-mark.mp3,,15532,,51544408,,,URL,Talk Python To Me,,2021-11-04 08:00:00,Podcast,,3662000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1338558347191E9E,#340: Time to JIT your Python with Pyjion?,,True,,,,True,,https://talkpython.fm/episodes/download/340/time-to-jit-your-python-with-pyjion.mp3,,15534,,62134027,,,URL,Talk Python To Me,,2021-11-10 08:00:00,Podcast,,4418000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,DF0D44F5192D5C5A,#341: 25 Pandas Functions You Didn’t Know Existed,,True,,,,True,,https://talkpython.fm/episodes/download/341/25-pandas-functions-you-didn-t-know-existed.mp3,,15536,,50066928,,,URL,Talk Python To Me,,2021-11-17 08:00:00,Podcast,,3556000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,01B1C08AE052D8EE,#342: Python in Architecture (as in actual buildings),,True,,,,True,,https://talkpython.fm/episodes/download/342/python-in-architecture-as-in-actual-buildings.mp3,,15538,,51918907,,,URL,Talk Python To Me,,2021-11-23 08:00:00,Podcast,,3688000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,0801E67611FFD4A9,"#343: Do Excel things, get notebook Python code with Mito",,True,,,,True,,https://talkpython.fm/episodes/download/343/do-excel-things-get-notebook-python-code-with-mito.mp3,,15540,,55915802,,,URL,Talk Python To Me,,2021-11-30 08:00:00,Podcast,,3974000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,2D9A70E5CFC29F76,#344: SQLAlchemy 2.0,,True,,,,True,,https://talkpython.fm/episodes/download/344/sqlalchemy-2.0.mp3,,15542,,55981594,,,URL,Talk Python To Me,,2021-12-09 08:00:00,Podcast,,3979000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1E8293400D7A4D96,#345: 10 Tips and Tools for Developer Productivity,,True,,,,True,,https://talkpython.fm/episodes/download/345/10-tips-and-tools-for-developer-productivity.mp3,,15544,,66155064,,,URL,Talk Python To Me,,2021-12-15 08:00:00,Podcast,,4599000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,26E14ED48F8A4B11,#346: 20 Recommended Packages in Review,,True,,,,True,,https://talkpython.fm/episodes/download/346/20-recommended-packages-in-review.mp3,,15546,,62197293,,,URL,Talk Python To Me,,2021-12-21 08:00:00,Podcast,,4423000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,9415B7089776FD45,#347: Cinder - Specialized Python that Flies,,True,,,,True,,https://talkpython.fm/episodes/download/347/cinder-specialized-python-that-flies.mp3,,16968,,59977778,,,URL,Talk Python To Me,,2022-01-08 08:00:00,Podcast,,4264000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,4665B74F534F257D,#348: Dear PyGui: Simple yet Fast Python GUI Apps,,True,,,2022-03-02 01:04:56,,,https://talkpython.fm/episodes/download/348/dear-pygui-simple-yet-fast-python-gui-apps.mp3,,16970,1,51974126,,,URL,Talk Python To Me,,2022-01-17 08:00:00,Podcast,,3692000,,3729002696,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,39C076536BBA2CFD,#349: Meet Beanie: A MongoDB ODM + Pydantic,,True,,,,True,,https://talkpython.fm/episodes/download/349/meet-beanie-a-mongodb-odm-pydantic.mp3,,16972,,68178554,,,URL,Talk Python To Me,,2022-01-22 08:00:00,Podcast,,4850000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,549F8C41E5056A5C,#350: Python Steering Council 2021 Retrospective,,True,,,,True,,https://talkpython.fm/episodes/download/350/python-steering-council-2021-retrospective.mp3,,16974,,59333759,,,URL,Talk Python To Me,,2022-01-26 08:00:00,Podcast,,4218000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,7B4E4C9ACE30251D,#351: Machine Learning Ethics and Laws Panel,,True,,,,True,,https://talkpython.fm/episodes/download/351/machine-learning-ethics-and-laws-panel.mp3,,16976,,59467972,,,URL,Talk Python To Me,,2022-02-03 08:00:00,Podcast,,4228000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,DBF61238CEC9D6A5,#352: Running Python in Production,,True,,,,True,,https://talkpython.fm/episodes/download/352/running-python-in-production.mp3,,16978,,50843322,,,URL,Talk Python To Me,,2022-02-08 08:00:00,Podcast,,3612000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,DE47ACE7D22E2B85,#353: SQLModel: The New ORM for FastAPI and Beyond,,True,,,,True,,https://talkpython.fm/episodes/download/353/sqlmodel-the-new-orm-for-fastapi-and-beyond.mp3,,16980,,66093258,,,URL,Talk Python To Me,,2022-02-18 08:00:00,Podcast,,4701000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,A1CE2F13FE7B0B12,"#354: Sphinx, MyST, and Python Docs in 2022",,True,,,2022-03-12 21:36:13,,,https://talkpython.fm/episodes/download/354/sphinx-myst-and-python-docs-in-2022.mp3,,16982,1,60826964,,,URL,Talk Python To Me,,2022-02-24 08:00:00,Podcast,,4315000,,3729940573,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,99EF135771B8CA70,#355: EdgeDB - Building a database in Python,,True,,,,True,,https://talkpython.fm/episodes/download/355/edgedb-building-a-database-in-python.mp3,,16984,,65882966,,,URL,Talk Python To Me,,2022-03-06 08:00:00,Podcast,,4686000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,3DA4D5D8B46C6863,#356: Tips for ML / AI startups,,True,,,2022-03-27 00:11:47,,,https://talkpython.fm/episodes/download/356/tips-for-ml-ai-startups.mp3,,16986,1,56100462,,,URL,Talk Python To Me,,2022-03-14 08:00:00,Podcast,,3987000,,3731163107,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,7FAD5A1D6C21796B,#357: Python and the James Webb Space Telescope,,True,,,2022-04-15 18:42:02,,,https://talkpython.fm/episodes/download/357/python-and-the-james-webb-space-telescope.mp3,,16988,1,52777232,,,URL,Talk Python To Me,,2022-03-21 08:00:00,Podcast,,3750000,,3732871322,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,B7A9E9A6357CE676,#358: Understanding Pandas visually with PandasTutor,,True,,,,True,,https://talkpython.fm/episodes/download/358/understanding-pandas-visually-with-pandastutor.mp3,,16990,,39587386,,,URL,Talk Python To Me,,2022-03-25 08:00:00,Podcast,,2808000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,CE7FA3E456DFA8DE,#359: Lifecycle of a machine learning project,,True,,,,True,,https://talkpython.fm/episodes/download/359/lifecycle-of-a-machine-learning-project.mp3,,16992,,56966122,,,URL,Talk Python To Me,,2022-04-03 08:00:00,Podcast,,4049000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,751E9D47996326CF,#360: Removing Python's Dead Batteries (in just 5 years),,True,,,,True,,https://talkpython.fm/episodes/download/360/removing-pythons-dead-batteries-in-just-5-years.mp3,,16994,,67515161,,,URL,Talk Python To Me,,2022-04-08 08:00:00,Podcast,,4803000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,AB71ED8628AA2877,#361: Pangeo Data Ecosystem,,True,,,,True,,https://talkpython.fm/episodes/download/361/pangeo-data-ecosystem.mp3,,16996,,45859727,,,URL,Talk Python To Me,,2022-04-16 08:00:00,Podcast,,3256000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,E5368F81443E623F,#362: Hypermodern Python Projects,,True,,,2022-05-07 18:58:34,,,https://talkpython.fm/episodes/download/362/hypermodern-python-projects.mp3,,16998,2,55913218,,,URL,Talk Python To Me,,2022-04-20 08:00:00,Podcast,,3974000,,3734773114,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,81455B375EFEB389,#363: Python for .NET and C# developers,,True,,,2022-05-14 16:52:48,,,https://talkpython.fm/episodes/download/363/python-for-.net-and-c-developers.mp3,,17000,1,56225544,,,URL,Talk Python To Me,,2022-04-28 08:00:00,Podcast,,3996000,,3735370368,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,CE7796A874B96137,#364: Symbolic Math with Python using SymPy,,True,,,,True,,https://talkpython.fm/episodes/download/364/symbolic-math-with-python-using-sympy.mp3,,17002,,57286485,,,URL,Talk Python To Me,,2022-05-07 08:00:00,Podcast,,4072000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,C429CD8F8BC06CA1,#365: Solving Negative Engineering Problems with Prefect,,True,,,,True,,https://talkpython.fm/episodes/download/365/solving-negative-engineering-problems-with-prefect.mp3,,17004,,54186338,,,URL,Talk Python To Me,,2022-05-12 08:00:00,Podcast,,3850000,,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:48,FE223DA62D6C880D,#366: Optimizing PostgreSQL DB Queries with pgMustard,,True,,,,True,,https://talkpython.fm/episodes/download/366/optimizing-postgresql-db-queries-with-pgmustard.mp3,,17006,,62529375,,,URL,Talk Python To Me,,2022-05-20 08:00:00,Podcast,,4446000,,,,Michael Kennedy (@mkennedy)
2022-05-26 03:07:01,562289DC631D2074,#367: Say Hello to PyScript (WebAssembly Python),MPEG audio file,True,Talk Python To Me,112,2022-08-04 00:20:12,,367,https://talkpython.fm/episodes/download/367/say-hello-to-pyscript-webassembly-python.mp3,,17862,1,62179748,1,,URL,Talk Python To Me,2022-05-26 03:07:01,2022-05-25 08:00:00,Podcast,44100,4421000,Python,3742395612,2022,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,4B8A3146BF43E922,#368: End-to-End Web Testing with Playwright,,True,,,2022-08-01 14:23:13,,,https://talkpython.fm/episodes/download/368/end-to-end-web-testing-with-playwright.mp3,,37384,2,61863401,,,URL,Talk Python To Me,,2022-06-03 08:00:00,Podcast,,4399000,,3742186993,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,93F4BBDB2B5F5469,#369: Getting Lazy with Python Imports and PEP 690,,True,,,,True,,https://talkpython.fm/episodes/download/369/getting-lazy-with-python-imports-and-pep-690.mp3,,37386,,47685395,,,URL,Talk Python To Me,,2022-06-16 08:00:00,Podcast,,3386000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,4CC47A3CEB3B6ADA,#370: OpenBB: Python's Open-source Investment Platform,,True,,,,True,,https://talkpython.fm/episodes/download/370/openbb-pythons-open-source-investment-platform.mp3,,37388,,46030981,,,URL,Talk Python To Me,,2022-06-22 08:00:00,Podcast,,3268000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,3B487C9920B79456,"#371: pipx - Installable, Isolated Python Applications",,True,,,,True,,https://talkpython.fm/episodes/download/371/pipx-installable-isolated-python-applications.mp3,,37390,,49597354,,,URL,Talk Python To Me,,2022-06-30 08:00:00,Podcast,,3523000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,B86EA6EBA3B89309,#372: Applied mathematics with Python,,True,,,,True,,https://talkpython.fm/episodes/download/372/applied-mathematics-with-python.mp3,,37392,,38674429,,,URL,Talk Python To Me,,2022-07-08 08:00:00,Podcast,,4544000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,33413DF15F7B8707,#373: Reinventing Azure's Python CLI,,True,,,,True,,https://talkpython.fm/episodes/download/373/reinventing-azures-python-cli.mp3,,37394,,56142158,,,URL,Talk Python To Me,,2022-07-12 08:00:00,Podcast,,3990000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:46:14,9257F2704405406C,#374: PSF Survey in Review,,True,,,,True,,https://talkpython.fm/episodes/download/374/psf-survey-in-review.mp3,,37396,,52586308,,,URL,Talk Python To Me,,2022-07-20 08:00:00,Podcast,,3736000,,,,Michael Kennedy (@mkennedy)
2022-08-20 21:47:06,930603C6C841A80D,#375: Python Language Summit 2022,MPEG audio file,True,Talk Python To Me,112,2022-09-03 19:42:19,,375,https://talkpython.fm/episodes/download/375/python-language-summit-2022.mp3,,37464,1,49437515,1,,URL,Talk Python To Me,2022-08-20 21:47:06,2022-07-30 08:00:00,Podcast,44100,3511000,Python,3745057339,2022,Michael Kennedy (@mkennedy)
2022-08-20 21:47:44,D3B6F24DAC141A80,#376: Pydantic v2 - The Plan,MPEG audio file,True,Talk Python To Me,112,,True,376,https://talkpython.fm/episodes/download/376/pydantic-v2-the-plan.mp3,,37662,,66546356,1,,URL,Talk Python To Me,2022-08-20 21:47:44,2022-08-04 08:00:00,Podcast,44100,4733000,Python,,2022,Michael Kennedy (@mkennedy)
2022-08-20 21:48:40,B3182C7F2BFF1EDA,#377: Python Packaging and PyPI in 2022,MPEG audio file,True,Talk Python To Me,112,2022-09-07 18:45:22,,377,https://talkpython.fm/episodes/download/377/python-packaging-and-pypi-in-2022.mp3,,37688,1,57556744,1,,URL,Talk Python To Me,2022-08-20 21:48:40,2022-08-13 08:00:00,Podcast,44100,4091000,Python,3745399522,2022,Michael Kennedy (@mkennedy)
2022-09-03 17:53:48,34BEFAD0618C209F,#378: Flet: Flutter apps in Python,MPEG audio file,True,Talk Python To Me,112,2022-09-11 01:15:52,,378,https://talkpython.fm/episodes/download/378/flet-flutter-apps-in-python.mp3,,37734,1,50970957,1,,URL,Talk Python To Me,2022-09-03 17:53:48,2022-08-21 08:00:00,Podcast,44100,3621000,Python,3745682152,2022,Michael Kennedy (@mkennedy)
2022-09-03 17:55:23,7C5D7F6FC5C5CFBC,#379: 17 Libraries You Should Be Using in Django,MPEG audio file,True,Talk Python To Me,112,2022-09-15 01:02:37,,379,https://talkpython.fm/episodes/download/379/17-libraries-you-should-be-using-in-django.mp3,,37766,1,67925850,1,,URL,Talk Python To Me,2022-09-03 17:55:23,2022-08-26 08:00:00,Podcast,44100,4832000,Python,3746026957,2022,Michael Kennedy (@mkennedy)
2022-09-06 17:53:28,C4D0076D5F42A034,#380: 7 lessons from building a modern TUI framework,MPEG audio file,True,Talk Python To Me,112,,True,380,https://talkpython.fm/episodes/download/380/7-lessons-from-building-a-modern-tui-framework.mp3,,37772,,57249771,1,,URL,Talk Python To Me,2022-09-06 17:53:28,2022-09-05 08:00:00,Podcast,44100,4068571,Python,,2022,Michael Kennedy (@mkennedy)
2022-09-17 22:15:17,F0C9B19D3C2C6AED,"#381: Python Perf: Specializing, Adaptive Interpreter",MPEG audio file,True,Talk Python To Me,112,,True,381,https://talkpython.fm/episodes/download/381/python-perf-specializing-adaptive-interpreter.mp3,,37826,,58150231,1,,URL,Talk Python To Me,2022-09-17 22:15:17,2022-09-16 08:00:00,Podcast,44100,4132884,Python,,2022,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,215E368427947689,#382: Apache Superset: Modern Data Exploration Platform,,True,,,,True,,https://talkpython.fm/episodes/download/382/apache-superset-modern-data-exploration-platform.mp3,,38312,,57629537,,,URL,Talk Python To Me,,2022-09-22 08:00:00,Podcast,,4096000,,,,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,59A08DA21C197D2F,#383: Textinator and Building macOS Apps with Python,,True,,,2022-10-12 18:47:58,,,https://talkpython.fm/episodes/download/383/textinator-and-building-macos-apps-with-python.mp3,,38314,2,55827294,,,URL,Talk Python To Me,,2022-09-28 08:00:00,Podcast,,3968000,,3748423678,,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,84E50FDAEFC0193A,#384: Python Data Visualization - Where To Start?,,True,,,,True,,https://talkpython.fm/episodes/download/384/python-data-visualization-where-to-start.mp3,,38316,,65886049,,,URL,Talk Python To Me,,2022-10-04 08:00:00,Podcast,,4396000,,,,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,F5D8F3BEF6350815,#385: Higher level Python asyncio with AnyIO,,True,,,,True,,https://talkpython.fm/episodes/download/385/higher-level-python-asyncio-with-anyio.mp3,,38318,,50608178,,,URL,Talk Python To Me,,2022-10-15 08:00:00,Podcast,,3595000,,,,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,36672EB5ACC0DEA4,#386: Realtime Web Apps and Dashboards with H2O Wave,,True,,,,True,,https://talkpython.fm/episodes/download/386/realtime-web-apps-and-dashboards-with-h2o-wave.mp3,,38320,,55395020,,,URL,Talk Python To Me,,2022-10-19 08:00:00,Podcast,,3937000,,,,Michael Kennedy (@mkennedy)
2022-11-27 02:10:41,3C59DD692C6D6E85,#387: Build All the Things with Pants Build System,,True,,,2022-12-08 20:02:49,,,https://talkpython.fm/episodes/download/387/build-all-the-things-with-pants-build-system.mp3,,38322,1,57266744,,,URL,Talk Python To Me,,2022-10-27 08:00:00,Podcast,,4070000,,3753349369,,Michael Kennedy (@mkennedy)
2022-11-27 02:11:30,17D916AA8FE0AC6A,#388: Python 3.11 is here and it's fast,MPEG audio file,True,Talk Python To Me,112,,True,388,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Talk Python To Me/388 #388_ Python 3.11 is here and it.mp3,4,38466,,56131827,1,1,File,Talk Python To Me,2022-11-27 02:11:30,2022-11-02 08:00:00,Podcast,44100,3988715,Python,,2022,Michael Kennedy (@mkennedy)
2022-11-27 02:13:05,E85222CD3EE420DB,#389: 18 awesome asyncio packages in Python,MPEG audio file,True,Talk Python To Me,112,,True,389,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/Talk Python To Me/389 #389_ 18 awesome asyncio package.mp3,4,38506,,48558732,1,1,File,Talk Python To Me,2022-11-27 02:13:05,2022-11-09 08:00:00,Podcast,44100,3447797,Python,,2022,Michael Kennedy (@mkennedy)
2022-11-27 02:15:30,049D72DBC6319AC2,#390: Mastodon for Python Devs,MPEG audio file,True,Talk Python To Me,112,2022-12-08 20:53:00,,390,https://talkpython.fm/episodes/download/390/mastodon-for-python-devs.mp3,,38528,1,57983378,1,,URL,Talk Python To Me,2022-11-27 02:15:30,2022-11-15 08:00:00,Podcast,44100,4120920,Python,3753352380,2022,Michael Kennedy (@mkennedy)
