date_added,clean,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,track_id,play_count,size,artwork_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:18,True,72CC811206602A3D,34: Dances with Wolves,,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/034_Dances_with_Wolves_v1.mp3,7276,,33371768,,URL,Denver Snuffer Podcast,,2018-09-12 03:54:02,Podcast,,1633000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,8026520CAD2A67C9,"35: Temple, Part 3",,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/035_Temple_3_v1.mp3,7278,,55760274,,URL,Denver Snuffer Podcast,,2018-09-16 13:55:58,Podcast,,2752000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,33B766E69D090CE4,"36: Temple, Part 4",,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/036_Temple_4_v1.mp3,7280,,47363474,,URL,Denver Snuffer Podcast,,2018-09-19 13:50:51,Podcast,,2332000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,7AED618676BC1BA4,"37: Temple, Part 5",,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/037_Temple_5_v1.mp3,7282,,64153939,,URL,Denver Snuffer Podcast,,2018-09-23 13:54:14,Podcast,,3172000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,64E67E2520A57206,"38: Temple, Part 6",,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/038_Temple_6_v1.mp3,7284,,68912405,,URL,Denver Snuffer Podcast,,2018-09-26 13:45:25,Podcast,,3410000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,9D1CB6345601E3C8,39: Babylon,,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/039_Babylon_v1.mp3,7286,,41887161,,URL,Denver Snuffer Podcast,,2018-10-07 13:00:56,Podcast,,2059000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,73AA7BB3A69707A7,40: Interpreting Scripture,,True,,2019-05-15 21:57:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/040_Interpreting-Scripture_v1.mp3,7288,,44768468,,URL,Denver Snuffer Podcast,,2018-10-14 13:10:53,Podcast,,2203000,3640780650,,Denver Snuffer
2021-12-30 22:58:18,True,3C4674746752E545,41: The Journey,,True,,2020-02-03 16:42:14,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/041_The-Journey_v1.mp3,7290,,54249788,,URL,Denver Snuffer Podcast,,2018-10-21 13:17:16,Podcast,,2676000,3663567734,,Denver Snuffer
2021-12-30 22:58:18,True,EF6703E33CD8CE9F,42: Cycles of Creation,,True,,2020-02-03 16:42:04,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/042_Cycles_of_Creation_v1.mp3,7292,,96072957,,URL,Denver Snuffer Podcast,,2018-10-28 19:15:37,Podcast,,4768000,3663567724,,Denver Snuffer
2021-12-30 22:58:18,True,76C2873E2DF30AD7,43: Gathering Truth,,True,,2020-02-03 16:41:57,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/043_Gathering-Truth_v1.mp3,7294,,56579472,,URL,Denver Snuffer Podcast,,2018-11-04 18:51:12,Podcast,,2793000,3663567717,,Denver Snuffer
