date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-04-09 18:49:16,2DE06D5D4014EDA9,Making Data Pipelines Self-Serve For Everyone With Shipyard,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/62e4e49b-2826-47ea-8021-0ebf13367efc.mp3,,39406,,43774946,,,URL,Data Engineering Podcast,,,2021-06-02 01:00:00,Podcast,,3082000,,,Tobias Macey
2023-04-09 18:49:16,089C132D21AD0C75,Build Your Analytics With A Collaborative And Expressive SQL IDE Using Querybook,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/bddc9435-3d47-4dcc-8a3b-74f2f2f5908f.mp3,,39408,,37052328,,,URL,Data Engineering Podcast,,,2021-06-03 23:00:00,Podcast,,3155000,,,Tobias Macey
2023-04-09 18:49:16,736F8F1491F633F4,Make Sure Your Records Are Reliable With The BookKeeper Distributed Storage Layer,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/b08bd31d-3711-4546-ac63-7d0ebc0e120e.mp3,,39410,,27520935,,,URL,Data Engineering Podcast,,,2021-06-09 01:00:00,Podcast,,2521000,,,Tobias Macey
2023-04-09 18:49:16,0709C35FAB3FA2C9,Taking A Tour Of The Google Cloud Platform For Data And Analytics,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/6af933f4-f2a5-42d2-a013-470962a37e34.mp3,,39412,,39083604,,,URL,Data Engineering Podcast,,,2021-06-12 01:00:00,Podcast,,3196000,,,Tobias Macey
2023-04-09 18:49:16,88E7261101DFE92E,Accelerating ML Training And Delivery With In-Database Machine Learning,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/ca7f5660-5c93-4339-aed0-4df6f8f4b699.mp3,,39414,,45623614,,,URL,Data Engineering Podcast,,,2021-06-15 01:00:00,Podcast,,3932000,,,Tobias Macey
2023-04-09 18:49:16,103240ECF0D1ADD3,Bring Order To The Chaos Of Your Unstructured Data Assets With Unstruk,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/e57c5551-4661-4370-845b-7461f0734568.mp3,,39416,,31188326,,,URL,Data Engineering Podcast,,,2021-06-18 01:00:00,Podcast,,2447000,,,Tobias Macey
2023-04-09 18:49:16,502003D7840D84F5,Make Database Performance Optimization A Playful Experience With OtterTune,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/345be12f-e7f1-4de9-adba-592e00aeb3ac.mp3,,39418,,44328942,,,URL,Data Engineering Podcast,,,2021-06-23 02:00:00,Podcast,,3508000,,,Tobias Macey
2023-04-09 18:49:16,F1F57B728FF4FDBB,Lessons Learned From The Pipeline Data Engineering Academy,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/eb9be557-71f3-4d25-8c4b-7aad409e18f7.mp3,,39420,,52606599,,,URL,Data Engineering Podcast,,,2021-06-26 01:00:00,Podcast,,4263000,,,Tobias Macey
2023-04-09 18:49:16,29E724A1C4A80807,A Candid Exploration Of Timeseries Data Analysis With InfluxDB,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/22f7aebc-2769-414d-ae05-9cccc51e6015.mp3,,39422,,50989436,,,URL,Data Engineering Podcast,Candid Exploration Of Timeseries Data Analysis With InfluxDB,,2021-06-29 01:00:00,Podcast,,3962000,,,Tobias Macey
2023-04-09 18:49:16,B6275D3C155315F2,Leveling Up Open Source Data Integration With Meltano Hub And The Singer SDK,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/c359440e-7359-4099-9565-ddfad0fae6ae.mp3,,39424,,50447363,,,URL,Data Engineering Podcast,,,2021-07-03 00:00:00,Podcast,,3924000,,,Tobias Macey
